Time,solar_irradiance,temp,hour_sun
20230122:0711,0,0,0.62
20230122:0811,32.76,6.78,0.65
20230122:0911,85.76,12.42,0.98
20230122:1011,50.11,16.21,1.37
20230122:1111,40.47,17.81,1.65
20230122:1211,27.94,17.08,1.84
20230122:1311,23.13,14.08,2.07
20230122:1411,23.13,9.09,1.81
20230122:1511,1.93,2.51,1.69
20230122:1611,0,0,1.5
20230122:1711,0,0,1.4
20230122:1811,0,0,1.35
20230122:1911,0,0,1.31
20230122:2011,0,0,1.26
20230122:2111,0,0,1.27
20230122:2211,0,0,1.25
20230122:2311,0,0,1.18
20230123:0011,0,0,1.14
20230123:0111,0,0,1.04
20230123:0211,0,0,0.9
20230123:0311,0,0,0.78
20230123:0411,0,0,0.5
20230123:0511,0,0,0.39
20230123:0611,0,0,0.23
20230123:0711,0,0,0.45
20230123:0811,41.44,6.96,0.47
20230123:0911,69.38,12.61,1.16
20230123:1011,58.78,16.42,1.69
20230123:1111,55.87,18.04,2.07
20230123:1211,53,17.32,2.28
20230123:1311,50.11,14.32,2.36
20230123:1411,37.58,9.33,2.36
20230123:1511,1.93,2.75,2.34
20230123:1611,0,0,2.07
20230123:1711,0,0,1.83
20230123:1811,0,0,1.49
20230123:1911,0,0,1.31
20230123:2011,0,0,1.1
20230123:2111,0,0,0.78
20230123:2211,0,0,0.65
20230123:2311,0,0,0.5
20230124:0011,0,0,0.3
20230124:0111,0,0,0.12
20230124:0211,0,0,-0.11
20230124:0311,0,0,-0.17
20230124:0411,0,0,-0.4
20230124:0511,0,0,-0.45
20230124:0611,0,0,-0.47
20230124:0711,0,0,-0.42
20230124:0811,42.4,7.14,-0.5
20230124:0911,69.38,12.82,0.19
20230124:1011,70.34,16.64,0.91
20230124:1111,95.08,18.28,1.65
20230124:1211,79.98,17.56,2.15
20230124:1311,59.74,14.57,2.24
20230124:1411,41.44,9.57,2.22
20230124:1511,2.89,2.98,1.94
20230124:1611,0,0,1.43
20230124:1711,0,0,0.9
20230124:1811,0,0,0.61
20230124:1911,0,0,0.17
20230124:2011,0,0,0.09
20230124:2111,0,0,0.09
20230124:2211,0,0,0.06
20230124:2311,0,0,-0.1
20230125:0011,0,0,-0.3
20230125:0111,0,0,-0.38
20230125:0211,0,0,-0.43
20230125:0311,0,0,-0.21
20230125:0411,0,0,-0.15
20230125:0511,0,0,-0.11
20230125:0611,0,0,-0.05
20230125:0711,0,0,-0.09
20230125:0811,33.73,7.33,0.05
20230125:0911,75.16,13.03,0.61
20230125:1011,76.13,16.87,0.83
20230125:1111,44.11,18.52,1.07
20230125:1211,79.4,17.81,1.24
20230125:1311,77.09,14.82,1.28
20230125:1411,51.07,9.82,1.37
20230125:1511,2.89,3.22,1.33
20230125:1611,0,0,1.2
20230125:1711,0,0,0.99
20230125:1811,0,0,0.86
20230125:1911,0,0,0.17
20230125:2011,0,0,0.06
20230125:2111,0,0,-0.02
20230125:2211,0,0,-0.2
20230125:2311,0,0,-0.33
20230126:0011,0,0,-0.28
20230126:0111,0,0,-0.34
20230126:0211,0,0,-0.49
20230126:0311,0,0,-0.62
20230126:0411,0,0,-0.75
20230126:0511,0,0,-0.91
20230126:0611,0,0,-1.11
20230126:0711,0,0,-1.23
20230126:0811,50.11,7.53,-1.27
20230126:0911,62.63,13.24,-1.2
20230126:1011,23.53,17.1,-0.99
20230126:1111,138.16,18.77,-0.68
20230126:1211,81.36,18.07,-0.43
20230126:1311,65.53,15.07,-0.37
20230126:1411,39.51,10.07,-0.09
20230126:1511,5.78,3.47,-0.06
20230126:1611,0,0,-0.24
20230126:1711,0,0,-0.33
20230126:1811,0,0,-0.45
20230126:1911,0,0,-0.67
20230126:2011,0,0,-0.66
20230126:2111,0,0,-0.65
20230126:2211,0,0,-0.61
20230126:2311,0,0,-0.6
20230127:0011,0,0,-0.57
20230127:0111,0,0,-0.47
20230127:0211,0,0,-0.43
20230127:0311,0,0,-0.25
20230127:0411,0,0,0
20230127:0511,0,0,0.31
20230127:0611,0,0,0.71
20230127:0711,0,0,0.75
20230127:0811,52.03,7.73,1.31
20230127:0911,62.63,13.46,1.93
20230127:1011,52.93,17.34,2.37
20230127:1111,72.54,19.02,2.61
20230127:1211,72.54,18.33,2.85
20230127:1311,66.49,15.33,2.64
20230127:1411,39.51,10.33,2.46
20230127:1511,5.78,3.71,2.3
20230127:1611,0,0,1.95
20230127:1711,0,0,1.62
20230127:1811,0,0,1.24
20230127:1911,0,0,1.03
20230127:2011,0,0,0.71
20230127:2111,0,0,0.26
20230127:2211,0,0,-0.11
20230127:2311,0,0,-0.39
20230128:0011,0,0,-1.08
20230128:0111,0,0,-1.59
20230128:0211,0,0,-1.97
20230128:0311,0,0,-2.13
20230128:0411,0,0,-2.17
20230128:0511,0,0,-1.84
20230128:0611,0,0,-1.16
20230128:0711,0,0,-1.13
20230128:0811,41.44,7.94,-0.45
20230128:0911,68.42,13.69,0.39
20230128:1011,73.52,17.59,0.94
20230128:1111,61.76,19.28,1.25
20230128:1211,49.01,18.59,1.23
20230128:1311,69.38,15.6,1.2
20230128:1411,68.42,10.59,1.23
20230128:1511,12.53,3.96,1.01
20230128:1611,0,0,0.47
20230128:1711,0,0,-0.11
20230128:1811,0,0,-0.53
20230128:1911,0,0,-0.5
20230128:2011,0,0,-0.55
20230128:2111,0,0,-0.6
20230128:2211,0,0,-0.73
20230128:2311,0,0,-0.61
20230129:0011,0,0,-0.53
20230129:0111,0,0,-0.58
20230129:0211,0,0,-0.27
20230129:0311,0,0,-0.03
20230129:0411,0,0,0.21
20230129:0511,0,0,0.46
20230129:0611,0,0,0.65
20230129:0711,0,0,0.51
20230129:0811,47.22,8.16,0.63
20230129:0911,94.43,13.92,0.94
20230129:1011,109.33,17.84,1.35
20230129:1111,112.61,19.55,1.86
20230129:1211,57.83,18.86,2.59
20230129:1311,40.47,15.87,3.08
20230129:1411,45.29,10.85,2.87
20230129:1511,3.85,4.22,2.39
20230129:1611,0,0,1.87
20230129:1711,0,0,1.66
20230129:1811,0,0,1.68
20230129:1911,0,0,1.3
20230129:2011,0,0,1.23
20230129:2111,0,0,1.27
20230129:2211,0,0,1.27
20230129:2311,0,0,1.36
20230130:0011,0,0,1.53
20230130:0111,0,0,1.79
20230130:0211,0,0,2.23
20230130:0311,0,0,2.72
20230130:0411,0,0,3.2
20230130:0511,0,0,3.6
20230130:0611,0,0,3.73
20230130:0711,0,0,3.93
20230130:0811,48.18,8.38,4.13
20230130:0911,106,14.16,4.5
20230130:1011,55.64,18.1,4.69
20230130:1111,147.37,19.82,5.15
20230130:1211,114.3,19.14,5.54
20230130:1311,93.47,16.14,5.45
20230130:1411,50.11,11.11,5.61
20230130:1511,21.2,4.47,5.09
20230130:1611,0,0,4.46
20230130:1711,0,0,5
20230130:1811,0,0,4.98
20230130:1911,0,0,4.49
20230130:2011,0,0,4.56
20230130:2111,0,0,4.07
20230130:2211,0,0,3.66
20230130:2311,0,0,3.53
20230131:0011,0,0,3.16
20230131:0111,0,0,2.9
20230131:0211,0,0,2.81
20230131:0311,0,0,2.71
20230131:0411,0,0,2.6
20230131:0511,0,0,2.47
20230131:0611,0,0,2.74
20230131:0711,0,0,2.9
20230131:0811,58.78,8.6,3.41
20230131:0911,40.47,14.41,3.83
20230131:1011,71.56,18.36,4.12
20230131:1111,50.97,20.09,4.16
20230131:1211,27.45,19.42,3.96
20230131:1311,41.17,16.42,4.05
20230131:1411,23.13,11.38,4.52
20230131:1511,4.82,4.73,4.58
20230131:1611,0,0,4.74
20230131:1711,0,0,5.19
20230131:1811,0,0,5.63
20230131:1911,0,0,5.39
20230131:2011,0,0,4.68
20230131:2111,0,0,4.33
20230131:2211,0,0,4.2
20230131:2311,0,0,4.03
20230201:0011,0,0,3.89
20230201:0111,0,0,3.89
20230201:0211,0,0,3.88
20230201:0311,0,0,3.87
20230201:0411,0,0,3.94
20230201:0511,0,0,3.93
20230201:0611,0,0,3.7
20230201:0711,0,0,3.5
20230201:0811,37.58,8.84,3.2
20230201:0911,107.92,14.66,3.4
20230201:1011,59.8,18.63,4.11
20230201:1111,60.78,20.37,5.04
20230201:1211,135.27,19.7,5.56
20230201:1311,70.58,16.7,5.93
20230201:1411,43.36,11.66,5.79
20230201:1511,13.49,5,4.54
20230201:1611,0,0,3.49
20230201:1711,0,0,3.7
20230201:1811,0,0,3.89
20230201:1911,0,0,3.89
20230201:2011,0,0,3.77
20230201:2111,0,0,3.68
20230201:2211,0,0,3.52
20230201:2311,0,0,3.77
20230202:0011,0,0,3.98
20230202:0111,0,0,4.14
20230202:0211,0,0,4.38
20230202:0311,0,0,4.44
20230202:0411,0,0,4.24
20230202:0511,0,0,4.11
20230202:0611,0,0,3.98
20230202:0711,1.93,1.81,4.36
20230202:0811,55.89,9.07,4.46
20230202:0911,107.92,14.92,5.01
20230202:1011,88.69,18.9,5.46
20230202:1111,147.74,20.66,6.05
20230202:1211,143.51,19.99,6.38
20230202:1311,123.62,16.98,6.42
20230202:1411,84.8,11.93,6.33
20230202:1511,31.8,5.26,5.91
20230202:1611,0,0,5.18
20230202:1711,0,0,4.5
20230202:1811,0,0,3.97
20230202:1911,0,0,2.98
20230202:2011,0,0,3.16
20230202:2111,0,0,3.26
20230202:2211,0,0,3.25
20230202:2311,0,0,3.35
20230203:0011,0,0,3.25
20230203:0111,0,0,3.13
20230203:0211,0,0,3.86
20230203:0311,0,0,5.82
20230203:0411,0,0,6.98
20230203:0511,0,0,7.16
20230203:0611,0,0,7.23
20230203:0711,0.96,2.04,7.09
20230203:0811,21.2,9.32,7.23
20230203:0911,40.19,15.18,7.47
20230203:1011,47.05,19.18,7.69
20230203:1111,67.64,20.95,7.78
20230203:1211,79.45,20.29,7.49
20230203:1311,121.62,17.27,7.52
20230203:1411,82.87,12.21,7.43
20230203:1511,32.76,5.53,7.4
20230203:1611,0,0,7.16
20230203:1711,0,0,6.97
20230203:1811,0,0,6.78
20230203:1911,0,0,6.32
20230203:2011,0,0,6.25
20230203:2111,0,0,6.23
20230203:2211,0,0,5.6
20230203:2311,0,0,4.41
20230204:0011,0,0,3.62
20230204:0111,0,0,3.17
20230204:0211,0,0,2.77
20230204:0311,0,0,2.37
20230204:0411,0,0,2.02
20230204:0511,0,0,1.59
20230204:0611,0,0,1.4
20230204:0711,4.82,2.27,1.17
20230204:0811,46.25,9.57,1.29
20230204:0911,37.46,15.45,1.99
20230204:1011,73.26,19.47,2.79
20230204:1111,166.64,21.24,3.19
20230204:1211,161.18,20.59,3.64
20230204:1311,131.67,17.57,3.63
20230204:1411,85.76,12.5,3.61
20230204:1511,35.65,5.8,3.27
20230204:1611,0,0,2.73
20230204:1711,0,0,2.14
20230204:1811,0,0,1.76
20230204:1911,0,0,1.19
20230204:2011,0,0,0.56
20230204:2111,0,0,0.02
20230204:2211,0,0,-0.47
20230204:2311,0,0,-0.99
20230205:0011,0,0,-1.39
20230205:0111,0,0,-1.8
20230205:0211,0,0,-2.03
20230205:0311,0,0,-2.16
20230205:0411,0,0,-2.14
20230205:0511,0,0,-2.29
20230205:0611,0,0,-2.4
20230205:0711,2.89,2.51,-2.04
20230205:0811,69.38,9.82,-1.58
20230205:0911,116.56,15.72,-0.76
20230205:1011,155.56,19.76,0.42
