Time,solar_irradiance,temp,hour_sun
20230111:1610,0,0,6.72
20230111:1710,0,0,6.56
20230111:1810,0,0,6.77
20230111:1910,0,0,6.37
20230111:2010,0,0,6.56
20230111:2110,0,0,6.76
20230111:2210,0,0,6.66
20230111:2310,0,0,6.29
20230112:0010,0,0,5.69
20230112:0110,0,0,4.99
20230112:0210,0,0,4.44
20230112:0310,0,0,4.02
20230112:0410,0,0,3.94
20230112:0510,0,0,4.14
20230112:0610,0,0,4.67
20230112:0710,0,0,4.3
20230112:0810,49.14,7.37,4.71
20230112:0910,72.27,12.68,5.73
20230112:1010,123.34,16.04,6.78
20230112:1110,98.29,17.13,7.27
20230112:1210,115.63,15.86,7.62
20230112:1310,86.72,12.34,7.52
20230112:1410,44.33,6.88,7.19
20230112:1510,0,0,6.87
20230112:1610,0,0,6.63
20230112:1710,0,0,6.73
20230112:1810,0,0,6.88
20230112:1910,0,0,7.58
20230112:2010,0,0,7.85
20230112:2110,0,0,7.95
20230112:2210,0,0,7.77
20230112:2310,0,0,7.75
20230113:0010,0,0,7.77
20230113:0110,0,0,7.8
20230113:0210,0,0,7.85
20230113:0310,0,0,7.67
20230113:0410,0,0,7.59
20230113:0510,0,0,7.55
20230113:0610,0,0,7.58
20230113:0710,0,0,7.98
20230113:0810,50.11,7.48,8.17
20230113:0910,82.87,12.82,8.45
20230113:1010,119.49,16.19,8.75
20230113:1110,50.11,17.3,9.16
20230113:1210,44.33,16.04,9.47
20230113:1310,16.38,12.52,9.15
20230113:1410,43.36,7.07,8.31
20230113:1510,0,0,7.36
20230113:1610,0,0,6.3
20230113:1710,0,0,5.68
20230113:1810,0,0,5.41
20230113:1910,0,0,5.38
20230113:2010,0,0,5.09
20230113:2110,0,0,4.92
20230113:2210,0,0,4.92
20230113:2310,0,0,4.82
20230114:0010,0,0,4.95
20230114:0110,0,0,4.96
20230114:0210,0,0,4.99
20230114:0310,0,0,5.22
20230114:0410,0,0,5.37
20230114:0510,0,0,5.47
20230114:0610,0,0,5.53
20230114:0710,0,0,4.8
20230114:0810,34.69,7.6,5.07
20230114:0910,54.93,12.95,5.56
20230114:1010,61.67,16.35,6.21
20230114:1110,85.76,17.48,6.51
20230114:1210,108.89,16.22,6.73
20230114:1310,94.43,12.71,6.76
20230114:1410,43.36,7.27,6.52
20230114:1510,0,0,6.3
20230114:1610,0,0,6.05
20230114:1710,0,0,6.04
20230114:1810,0,0,6.14
20230114:1910,0,0,6.52
20230114:2010,0,0,6.54
20230114:2110,0,0,6.84
20230114:2210,0,0,6.84
20230114:2310,0,0,6.56
20230115:0010,0,0,6.7
20230115:0110,0,0,7.19
20230115:0210,0,0,7.67
20230115:0310,0,0,8.06
20230115:0410,0,0,8.15
20230115:0510,0,0,7.79
20230115:0610,0,0,7.57
20230115:0710,0,0,7.76
20230115:0810,20.24,7.72,8
20230115:0910,41.44,13.1,7.97
20230115:1010,44.33,16.51,7.64
20230115:1110,45.29,17.66,6.54
20230115:1210,30.84,16.41,5.76
20230115:1310,58.78,12.91,5.73
20230115:1410,27.94,7.46,5.88
20230115:1510,0,0,5.8
20230115:1610,0,0,5.57
20230115:1710,0,0,5.12
20230115:1810,0,0,4.64
20230115:1910,0,0,3.79
20230115:2010,0,0,3.27
20230115:2110,0,0,2.86
20230115:2210,0,0,2.51
20230115:2310,0,0,2.3
20230116:0010,0,0,2.17
20230116:0110,0,0,2.06
20230116:0210,0,0,1.9
20230116:0310,0,0,1.56
20230116:0410,0,0,1.13
20230116:0510,0,0,0.88
20230116:0610,0,0,0.65
20230116:0710,0,0,0.97
20230116:0810,32.76,7.86,1.14
20230116:0910,50.11,13.25,2.09
20230116:1010,58.78,16.68,3.29
20230116:1110,64.56,17.84,4.29
20230116:1210,59.74,16.61,4.95
20230116:1310,54.93,13.11,5.27
20230116:1410,47.22,7.67,5.03
20230116:1510,0,0,4.18
20230116:1610,0,0,3.24
20230116:1710,0,0,2.63
20230116:1810,0,0,2.22
20230116:1910,0,0,2.14
20230116:2010,0,0,1.95
20230116:2110,0,0,1.82
20230116:2210,0,0,1.89
20230116:2310,0,0,2.13
20230117:0010,0,0,2.35
20230117:0110,0,0,2.27
20230117:0210,0,0,2.52
20230117:0310,0,0,2.71
20230117:0410,0,0,3.09
20230117:0510,0,0,3.36
20230117:0610,0,0,2.99
20230117:0710,0,0,2.71
20230117:0810,55.89,7.99,2.56
20230117:0910,80.94,13.41,2.91
20230117:1010,125.27,16.86,3.63
20230117:1110,81.36,18.04,4.12
20230117:1210,37.58,16.82,4.09
20230117:1310,99.25,13.32,4
20230117:1410,37.58,7.88,3.7
20230117:1510,0,0,2.9
20230117:1610,0,0,1.69
20230117:1710,0,0,0.3
20230117:1810,0,0,-1.01
20230117:1910,0,0,-2.16
20230117:2010,0,0,-2.56
20230117:2110,0,0,-2.79
20230117:2210,0,0,-2.16
20230117:2310,0,0,-1.78
20230118:0010,0,0,-1.44
20230118:0110,0,0,-1.18
20230118:0210,0,0,-0.9
20230118:0310,0,0,-0.86
20230118:0410,0,0,-0.63
20230118:0510,0,0,-0.34
20230118:0610,0,0,-0.3
20230118:0710,0,0,-0.61
20230118:0810,36.62,8.14,-0.46
20230118:0910,97.32,13.57,-0.05
20230118:1010,41.44,17.05,0.13
20230118:1110,88.22,18.24,0.51
20230118:1210,64.56,17.03,0.69
20230118:1310,46.25,13.54,0.93
20230118:1410,25.05,8.09,0.88
20230118:1510,0,0,0.6
20230118:1610,0,0,0.33
20230118:1710,0,0,0.12
20230118:1810,0,0,0
20230118:1910,0,0,-0.46
20230118:2010,0,0,-0.58
20230118:2110,0,0,-0.68
20230118:2210,0,0,-0.56
20230118:2310,0,0,-0.58
20230119:0010,0,0,-0.69
20230119:0110,0,0,-1.13
20230119:0210,0,0,-1.76
20230119:0310,0,0,-2.3
20230119:0410,0,0,-3.46
20230119:0510,0,0,-4.92
20230119:0610,0,0,-6.77
20230119:0710,0,0,-3.98
20230119:0810,57.82,8.29,-3.53
20230119:0910,90.58,13.74,-1.95
20230119:1010,114.67,17.24,-5.22
20230119:1110,136.85,18.45,-3.51
20230119:1210,136.83,17.24,-1.6
20230119:1310,105.03,13.76,-0.63
20230119:1410,56.85,8.31,-1.14
20230119:1510,0,0,-2.46
20230119:1610,0,0,-4.01
20230119:1710,0,0,-5.48
20230119:1810,0,0,-5.85
20230119:1910,0,0,-6.73
20230119:2010,0,0,-6.85
20230119:2110,0,0,-6.46
20230119:2210,0,0,-6.43
20230119:2310,0,0,-6.23
20230120:0010,0,0,-5.74
20230120:0110,0,0,-4.55
20230120:0210,0,0,-3.93
20230120:0310,0,0,-3.62
20230120:0410,0,0,-3.19
20230120:0510,0,0,-2.64
20230120:0610,0,0,-2.06
20230120:0710,0,0,-3.17
20230120:0810,44.33,8.45,-2.3
20230120:0910,36.62,13.92,-2.1
20230120:1010,49.99,17.44,-0.79
20230120:1110,126.89,18.66,-0.12
20230120:1210,100.22,17.47,0
20230120:1310,36.62,13.98,-0.02
20230120:1410,9.64,8.53,-0.09
20230120:1510,0,0,-0.36
20230120:1610,0,0,-0.67
20230120:1710,0,0,-0.78
20230120:1810,0,0,-0.92
20230120:1910,0,0,-1.18
20230120:2010,0,0,-1.24
20230120:2110,0,0,-1.35
20230120:2210,0,0,-1.5
20230120:2310,0,0,-1.72
20230121:0010,0,0,-1.84
20230121:0110,0,0,-1.92
20230121:0210,0,0,-2.1
20230121:0310,0,0,-2.15
20230121:0410,0,0,-2.2
20230121:0510,0,0,-2.22
20230121:0610,0,0,-2.23
20230121:0710,0.96,1.58,-2.51
20230121:0810,49.14,8.61,-2.35
20230121:0910,70.34,14.11,-1.94
20230121:1010,126.71,17.64,-1.48
20230121:1110,113.37,18.88,-1.12
20230121:1210,29.41,17.69,-0.88
20230121:1310,39.51,14.21,-0.73
20230121:1410,10.6,8.76,-0.69
20230121:1510,0.96,1.75,-0.82
20230121:1610,0,0,-0.96
20230121:1710,0,0,-1.09
20230121:1810,0,0,-1.19
20230121:1910,0,0,-1.18
20230121:2010,0,0,-1.21
20230121:2110,0,0,-1.19
20230121:2210,0,0,-1.1
20230121:2310,0,0,-1.04
20230122:0010,0,0,-1.03
20230122:0110,0,0,-0.92
20230122:0210,0,0,-1.01
20230122:0310,0,0,-1.05
20230122:0410,0,0,-0.94
20230122:0510,0,0,-0.92
20230122:0610,0,0,-0.81
20230122:0710,0.96,1.73,-1
20230122:0810,49.14,8.79,-0.86
20230122:0910,58.78,14.3,-0.34
20230122:1010,49.01,17.85,-0.04
20230122:1110,75.48,19.1,0.34
20230122:1210,34.31,17.93,0.54
20230122:1310,93.47,14.45,0.51
20230122:1410,33.73,8.99,0.48
20230122:1510,0.96,1.98,0.29
20230122:1610,0,0,0.06
20230122:1710,0,0,-0.09
20230122:1810,0,0,-0.25
20230122:1910,0,0,-0.32
20230122:2010,0,0,-0.36
20230122:2110,0,0,-0.19
20230122:2210,0,0,-0.07
20230122:2310,0,0,-0.36
20230123:0010,0,0,-0.4
20230123:0110,0,0,-0.34
20230123:0210,0,0,-0.18
20230123:0310,0,0,-0.28
20230123:0410,0,0,-0.17
20230123:0510,0,0,-0.05
20230123:0610,0,0,0
20230123:0710,1.93,1.89,-0.15
20230123:0810,43.36,8.96,-0.06
20230123:0910,69.38,14.5,0.22
20230123:1010,51.95,18.07,0.6
20230123:1110,48.03,19.34,1.06
20230123:1210,43.13,18.17,1.35
20230123:1310,40.47,14.69,1.32
20230123:1410,36.62,9.23,1.17
20230123:1510,1.93,2.21,0.9
20230123:1610,0,0,0.54
20230123:1710,0,0,0.39
20230123:1810,0,0,0.24
20230123:1910,0,0,-0.02
20230123:2010,0,0,-0.01
20230123:2110,0,0,-0.1
20230123:2210,0,0,-0.15
20230123:2310,0,0,-0.29
20230124:0010,0,0,-0.29
20230124:0110,0,0,-0.28
20230124:0210,0,0,-0.18
20230124:0310,0,0,-0.18
20230124:0410,0,0,-0.15
20230124:0510,0,0,-0.17
20230124:0610,0,0,-0.19
20230124:0710,1.93,2.06,-0.07
20230124:0810,48.18,9.15,0.18
20230124:0910,64.56,14.7,0.55
20230124:1010,53.91,18.29,1.03
20230124:1110,56.85,19.57,1.47
20230124:1210,53.91,18.41,1.78
20230124:1310,43.36,14.93,2.07
20230124:1410,33.73,9.47,1.83
20230124:1510,1.93,2.44,1.46
20230124:1610,0,0,1.02
20230124:1710,0,0,0.72
20230124:1810,0,0,0.54
20230124:1910,0,0,0.46
20230124:2010,0,0,0.33
20230124:2110,0,0,0.1
20230124:2210,0,0,0.01
20230124:2310,0,0,-0.13
20230125:0010,0,0,-0.13
20230125:0110,0,0,0.02
20230125:0210,0,0,0.01
20230125:0310,0,0,-0.02
20230125:0410,0,0,0.12
20230125:0510,0,0,0
20230125:0610,0,0,-0.43
20230125:0710,1.93,2.23,0.24
20230125:0810,49.14,9.34,0.64
20230125:0910,41.44,14.91,1.19
20230125:1010,42.15,18.52,1.61
20230125:1110,53.91,19.82,2.15
20230125:1210,26.47,18.66,2.41
20230125:1310,31.8,15.18,2.51
20230125:1410,34.69,9.71,2.42
20230125:1510,1.93,2.68,2.25
20230125:1610,0,0,2.21
20230125:1710,0,0,2.08
20230125:1810,0,0,1.95
20230125:1910,0,0,0.68
20230125:2010,0,0,1.05
20230125:2110,0,0,0.99
20230125:2210,0,0,0.86
20230125:2310,0,0,0.79
20230126:0010,0,0,0.65
20230126:0110,0,0,0.54
20230126:0210,0,0,0.26
20230126:0310,0,0,0.2
20230126:0410,0,0,0.22
20230126:0510,0,0,0.06
20230126:0610,0,0,0.32
20230126:0710,2.89,2.41,-0.92
20230126:0810,55.89,9.54,-0.55
20230126:0910,67.45,15.13,-0.25
20230126:1010,52.93,18.76,0.06
20230126:1110,48.03,20.07,0.15
20230126:1210,41.17,18.92,0.22
20230126:1310,51.07,15.44,0.25
20230126:1410,71.31,9.96,0.21
20230126:1510,1.93,2.92,0.13
20230126:1610,0,0,-0.06
20230126:1710,0,0,-0.3
20230126:1810,0,0,-0.49
20230126:1910,0,0,-0.7
20230126:2010,0,0,-0.84
20230126:2110,0,0,-0.96
20230126:2210,0,0,-1.11
20230126:2310,0,0,-1.18
20230127:0010,0,0,-1.23
20230127:0110,0,0,-1.3
20230127:0210,0,0,-1.29
20230127:0310,0,0,-1.39
20230127:0410,0,0,-1.47
20230127:0510,0,0,-1.64
20230127:0610,0,0,-1.68
20230127:0710,2.89,2.59,-1.61
20230127:0810,30.84,9.74,-1.51
20230127:0910,20.24,15.35,-1.22
20230127:1010,50.97,19,-0.9
20230127:1110,68.62,20.32,-0.59
20230127:1210,53.91,19.18,-0.38
20230127:1310,40.47,15.7,-0.23
20230127:1410,53,10.21,-0.12
20230127:1510,6.75,3.16,-0.1
20230127:1610,0,0,-0.19
20230127:1710,0,0,-0.24
20230127:1810,0,0,-0.3
20230127:1910,0,0,-0.3
20230127:2010,0,0,-0.29
20230127:2110,0,0,-0.26
20230127:2210,0,0,-0.41
20230127:2310,0,0,-0.64
20230128:0010,0,0,-0.72
20230128:0110,0,0,-0.99
20230128:0210,0,0,-1.22
20230128:0310,0,0,-1.5
20230128:0410,0,0,-1.74
20230128:0510,0,0,-2
20230128:0610,0,0,-2.27
20230128:0710,3.85,2.78,-2.21
20230128:0810,67.45,9.95,-2.22
20230128:0910,86.05,15.58,-2.14
20230128:1010,97.04,19.25,-1.85
20230128:1110,69.6,20.58,-1.71
20230128:1210,49.01,19.44,-1.71
20230128:1310,38.54,15.96,-1.79
20230128:1410,28.91,10.47,-1.9
20230128:1510,3.85,3.41,-2.08
20230128:1610,0,0,-2.39
20230128:1710,0,0,-2.98
20230128:1810,0,0,-3.67
20230128:1910,0,0,-4.13
20230128:2010,0,0,-4.46
20230128:2110,0,0,-4.9
20230128:2210,0,0,-5.15
20230128:2310,0,0,-5.39
20230129:0010,0,0,-5.65
20230129:0110,0,0,-5.95
20230129:0210,0,0,-6.83
20230129:0310,0,0,-7.35
20230129:0410,0,0,-7.58
20230129:0510,0,0,-7.75
20230129:0610,0,0,-7.25
20230129:0710,1.93,2.98,-6.2
20230129:0810,27.94,10.16,-4.07
20230129:0910,67.64,15.82,-2.56
20230129:1010,71.56,19.5,-1.5
20230129:1110,73.52,20.85,-1.01
20230129:1210,124.19,19.72,-0.58
20230129:1310,75.48,16.23,-0.25
20230129:1410,35.65,10.73,-0.05
20230129:1510,4.82,3.66,-0.03
20230129:1610,0,0,-0.17
20230129:1710,0,0,-0.23
20230129:1810,0,0,-0.28
20230129:1910,0,0,-1.05
20230129:2010,0,0,-1.38
20230129:2110,0,0,-1.65
20230129:2210,0,0,-1.81
20230129:2310,0,0,-1.72
20230130:0010,0,0,-1.64
20230130:0110,0,0,-1.77
20230130:0210,0,0,-1.61
20230130:0310,0,0,-1.23
20230130:0410,0,0,-0.79
20230130:0510,0,0,-0.29
20230130:0610,0,0,0.16
20230130:0710,2.89,3.18,0.73
20230130:0810,31.8,10.39,1.33
20230130:0910,22.55,16.06,1.42
20230130:1010,61.76,19.76,1.76
20230130:1110,103.91,21.12,2.76
20230130:1210,62.74,19.99,3.15
20230130:1310,50.97,16.5,2.78
20230130:1410,76.13,10.99,3.11
20230130:1510,5.78,3.91,2.85
20230130:1610,0,0,2.52
20230130:1710,0,0,2.49
20230130:1810,0,0,2.32
20230130:1910,0,0,2.05
20230130:2010,0,0,2.27
20230130:2110,0,0,2.21
20230130:2210,0,0,2
20230130:2310,0,0,1.68
20230131:0010,0,0,1.29
20230131:0110,0,0,0.7
20230131:0210,0,0,0.62
20230131:0310,0,0,0.52
20230131:0410,0,0,0.44
20230131:0510,0,0,0.38
20230131:0610,0,0,0.39
20230131:0710,4.82,3.39,0.42
20230131:0810,47.22,10.61,0.84
20230131:0910,79.4,16.31,1.24
20230131:1010,155.71,20.02,1.71
20230131:1110,119.58,21.4,2.24
20230131:1210,116.6,20.27,2.77
20230131:1310,49.01,16.78,2.84
20230131:1410,44.33,11.26,2.59
20230131:1510,6.75,4.17,2.09
20230131:1610,0,0,1.92
20230131:1710,0,0,1.95
20230131:1810,0,0,2.27
20230131:1910,0,0,2.73
20230131:2010,0,0,3.01
20230131:2110,0,0,3.08
20230131:2210,0,0,2.92
20230131:2310,0,0,3.03
20230201:0010,0,0,2.55
20230201:0110,0,0,2.12
20230201:0210,0,0,2.1
20230201:0310,0,0,2.17
20230201:0410,0,0,2.12
20230201:0510,0,0,2.14
20230201:0610,0,0,2.32
20230201:0710,6.75,3.6,2.17
20230201:0810,29.87,10.85,2.17
20230201:0910,50.97,16.56,2.25
20230201:1010,35.29,20.29,2.19
20230201:1110,147.7,21.68,2.28
20230201:1210,159.97,20.56,2.25
20230201:1310,31.37,17.06,3.05
20230201:1410,53,11.53,3.71
20230201:1510,5.78,4.43,3.43
20230201:1610,0,0,2.84
20230201:1710,0,0,1.89
20230201:1810,0,0,1.03
20230201:1910,0,0,2.15
20230201:2010,0,0,2.23
20230201:2110,0,0,2.22
20230201:2210,0,0,2.16
20230201:2310,0,0,1.99
20230202:0010,0,0,1.89
20230202:0110,0,0,2.06
20230202:0210,0,0,2.19
20230202:0310,0,0,2.42
20230202:0410,0,0,2.16
20230202:0510,0,0,2.02
20230202:0610,0,0,1.87
20230202:0710,11.56,3.82,2.26
20230202:0810,79.02,11.08,2.28
20230202:0910,118.64,16.82,2.57
20230202:1010,142.67,20.57,3.38
20230202:1110,57.83,21.96,3.57
20230202:1210,144.6,20.85,3.83
20230202:1310,24.51,17.34,3.68
20230202:1410,51.07,11.8,3.1
20230202:1510,18.31,4.69,2.55
20230202:1610,0,0,2.04
20230202:1710,0,0,1.84
20230202:1810,0,0,1.45
20230202:1910,0,0,1.42
20230202:2010,0,0,0.62
20230202:2110,0,0,0.13
20230202:2210,0,0,-0.22
20230202:2310,0,0,-0.37
20230203:0010,0,0,0.22
20230203:0110,0,0,0.8
20230203:0210,0,0,1.31
20230203:0310,0,0,1.34
20230203:0410,0,0,1.01
20230203:0510,0,0,1.24
20230203:0610,0,0,2.82
20230203:0710,4.82,4.05,4.38
20230203:0810,28.91,11.33,5.15
20230203:0910,59.8,17.08,5.46
20230203:1010,64.7,20.85,5.52
20230203:1110,89.2,22.26,5.5
20230203:1210,130.32,21.14,5.78
20230203:1310,24.51,17.63,5.88
20230203:1410,65.53,12.08,5.41
20230203:1510,8.67,4.95,4.82
20230203:1610,0,0,4.63
20230203:1710,0,0,4.48
20230203:1810,0,0,4.41
20230203:1910,0,0,4.59
20230203:2010,0,0,4.29
20230203:2110,0,0,4.1
20230203:2210,0,0,3.7
20230203:2310,0,0,3.35
20230204:0010,0,0,2.46
20230204:0110,0,0,1.09
20230204:0210,0,0,0.13
20230204:0310,0,0,-0.43
20230204:0410,0,0,-0.76
20230204:0510,0,0,-1.31
20230204:0610,0,0,-1.64
20230204:0710,20.24,4.28,-1.65
20230204:0810,58.78,11.58,-1.28
20230204:0910,102.6,17.35,-0.51
20230204:1010,163.38,21.14,0.35
20230204:1110,176.62,22.55,1.05
20230204:1210,57.83,21.44,1.34
20230204:1310,137.49,17.92,1.35
20230204:1410,77.09,12.36,1.22
20230204:1510,18.31,5.22,0.79
20230204:1610,0,0,-0.11
20230204:1710,0,0,-0.81
20230204:1810,0,0,-1.05
20230204:1910,0,0,-1.24
20230204:2010,0,0,-1.65
20230204:2110,0,0,-2
20230204:2210,0,0,-2.28
20230204:2310,0,0,-2.64
20230205:0010,0,0,-2.96
20230205:0110,0,0,-3.27
20230205:0210,0,0,-3.58
