Time,solar_irradiance,temp,hour_sun
20230103:1511,0,0,4.54
20230103:1611,0,0,3.94
20230103:1711,0,0,3.52
20230103:1811,0,0,3.18
20230103:1911,0,0,3.01
20230103:2011,0,0,3.06
20230103:2111,0,0,3.29
20230103:2211,0,0,3.94
20230103:2311,0,0,4.63
20230104:0011,0,0,4.37
20230104:0111,0,0,4.44
20230104:0211,0,0,4.52
20230104:0311,0,0,4.32
20230104:0411,0,0,4.43
20230104:0511,0,0,4.54
20230104:0611,0,0,4.76
20230104:0711,0,0,5.49
20230104:0811,7.71,4.28,5.72
20230104:0911,34.69,9.28,6.19
20230104:1011,71.31,12.45,6.6
20230104:1111,36.62,13.53,7.06
20230104:1211,52.03,12.43,7.49
20230104:1311,64.56,9.24,8.08
20230104:1411,20.24,4.23,8.88
20230104:1511,0,0,9.39
20230104:1611,0,0,9.77
20230104:1711,0,0,10.03
20230104:1811,0,0,10.44
20230104:1911,0,0,10.35
20230104:2011,0,0,9.81
20230104:2111,0,0,9.56
20230104:2211,0,0,9.14
20230104:2311,0,0,8.75
20230105:0011,0,0,8.88
20230105:0111,0,0,8.9
20230105:0211,0,0,8.55
20230105:0311,0,0,8.05
20230105:0411,0,0,7.69
20230105:0511,0,0,7.39
20230105:0611,0,0,7.41
20230105:0711,0,0,7.61
20230105:0811,8.67,4.34,7.49
20230105:0911,35.65,9.35,7.28
20230105:1011,26.98,12.54,6.85
20230105:1111,59.74,13.64,6
20230105:1211,44.33,12.55,5.27
20230105:1311,20.24,9.37,4.8
20230105:1411,5.78,4.37,4.48
20230105:1511,0,0,4.29
20230105:1611,0,0,4.26
20230105:1711,0,0,4.29
20230105:1811,0,0,4.24
20230105:1911,0,0,4.24
20230105:2011,0,0,4.15
20230105:2111,0,0,4.09
20230105:2211,0,0,3.92
20230105:2311,0,0,3.65
20230106:0011,0,0,3.27
20230106:0111,0,0,2.76
20230106:0211,0,0,2.58
20230106:0311,0,0,2.46
20230106:0411,0,0,2.63
20230106:0511,0,0,2.86
20230106:0611,0,0,3.07
20230106:0711,0,0,3.1
20230106:0811,12.53,4.4,3.4
20230106:0911,64.56,9.43,3.96
20230106:1011,85.76,12.64,4.78
20230106:1111,18.31,13.76,5.92
20230106:1211,87.69,12.68,7.3
20230106:1311,65.53,9.51,8.42
20230106:1411,7.71,4.51,8.87
20230106:1511,0,0,8.5
20230106:1611,0,0,7.6
20230106:1711,0,0,7.16
20230106:1811,0,0,6.58
20230106:1911,0,0,6.81
20230106:2011,0,0,6.45
20230106:2111,0,0,6.03
20230106:2211,0,0,5.8
20230106:2311,0,0,5.44
20230107:0011,0,0,5.1
20230107:0111,0,0,4.91
20230107:0211,0,0,4.46
20230107:0311,0,0,4.21
20230107:0411,0,0,3.97
20230107:0511,0,0,4.37
20230107:0611,0,0,4.53
20230107:0711,0,0,4.7
20230107:0811,23.13,4.48,5.92
20230107:0911,64.56,9.52,7
20230107:1011,82.87,12.75,7.62
20230107:1111,100.22,13.88,8.17
20230107:1211,75.16,12.82,8.41
20230107:1311,11.56,9.66,8.75
20230107:1411,15.42,4.67,8.56
20230107:1511,0,0,8.11
20230107:1611,0,0,7.51
20230107:1711,0,0,7.23
20230107:1811,0,0,7.12
20230107:1911,0,0,6.78
20230107:2011,0,0,6.57
20230107:2111,0,0,6.22
20230107:2211,0,0,6.09
20230107:2311,0,0,6.44
20230108:0011,0,0,6.56
20230108:0111,0,0,6.49
20230108:0211,0,0,6.03
20230108:0311,0,0,5.4
20230108:0411,0,0,5.05
20230108:0511,0,0,5.32
20230108:0611,0,0,5.9
20230108:0711,0,0,6.29
20230108:0811,10.6,4.55,6.63
20230108:0911,43.36,9.62,6.95
20230108:1011,39.51,12.86,7.21
20230108:1111,51.07,14.01,7.55
20230108:1211,69.38,12.96,7.68
20230108:1311,60.71,9.81,7.68
20230108:1411,26.98,4.83,7.63
20230108:1511,0,0,7.53
20230108:1611,0,0,7.21
20230108:1711,0,0,7.13
20230108:1811,0,0,6.98
20230108:1911,0,0,6.88
20230108:2011,0,0,6.26
20230108:2111,0,0,5.87
20230108:2211,0,0,5.65
20230108:2311,0,0,5.75
20230109:0011,0,0,5.66
20230109:0111,0,0,5.18
20230109:0211,0,0,4.48
20230109:0311,0,0,4.16
20230109:0411,0,0,4.21
20230109:0511,0,0,4.3
20230109:0611,0,0,4.21
20230109:0711,0,0,4.51
20230109:0811,11.56,4.64,4.86
20230109:0911,47.22,9.72,5.35
20230109:1011,86.72,12.98,5.91
20230109:1111,95.4,14.15,6.48
20230109:1211,50.11,13.11,6.9
20230109:1311,53,9.97,7.19
20230109:1411,28.91,4.99,7.06
20230109:1511,0,0,6.56
20230109:1611,0,0,6.12
20230109:1711,0,0,5.44
20230109:1811,0,0,4.6
20230109:1911,0,0,4.24
20230109:2011,0,0,4.11
20230109:2111,0,0,4.33
20230109:2211,0,0,4.66
20230109:2311,0,0,4.93
20230110:0011,0,0,5.13
20230110:0111,0,0,5.1
20230110:0211,0,0,5.34
20230110:0311,0,0,5.49
20230110:0411,0,0,5.47
20230110:0511,0,0,5.22
20230110:0611,0,0,5.06
20230110:0711,0,0,5.36
20230110:0811,28.91,4.73,5.56
20230110:0911,71.31,9.83,5.92
20230110:1011,76.13,13.11,6.2
20230110:1111,70.34,14.29,6.61
20230110:1211,99.25,13.27,6.86
20230110:1311,44.33,10.14,6.86
20230110:1411,28.91,5.16,6.49
20230110:1511,0,0,6.01
20230110:1611,0,0,5.92
20230110:1711,0,0,5.81
20230110:1811,0,0,5.85
20230110:1911,0,0,5.17
20230110:2011,0,0,4.77
20230110:2111,0,0,4.69
20230110:2211,0,0,4.5
20230110:2311,0,0,4.35
20230111:0011,0,0,4.38
20230111:0111,0,0,4.42
20230111:0211,0,0,4.52
20230111:0311,0,0,4.67
20230111:0411,0,0,4.86
20230111:0511,0,0,5.12
20230111:0611,0,0,5.52
20230111:0711,0,0,5.83
20230111:0811,16.38,4.83,6.03
20230111:0911,48.18,9.95,6.24
20230111:1011,61.67,13.25,6.53
20230111:1111,61.67,14.44,6.94
20230111:1211,64.56,13.44,7.3
20230111:1311,40.47,10.31,7.63
20230111:1411,8.67,5.34,7.9
20230111:1511,0,0,7.97
20230111:1611,0,0,7.98
20230111:1711,0,0,7.98
20230111:1811,0,0,7.85
20230111:1911,0,0,7.24
20230111:2011,0,0,6.8
20230111:2111,0,0,6.42
20230111:2211,0,0,6.26
20230111:2311,0,0,5.93
20230112:0011,0,0,5.76
20230112:0111,0,0,5.85
20230112:0211,0,0,5.98
20230112:0311,0,0,5.69
20230112:0411,0,0,5.77
20230112:0511,0,0,6.04
20230112:0611,0,0,6.38
20230112:0711,0,0,6.35
20230112:0811,26.02,4.94,6.73
20230112:0911,72.27,10.07,7.43
20230112:1011,73.23,13.39,7.63
20230112:1111,72.27,14.6,7.83
20230112:1211,27.94,13.61,7.76
20230112:1311,74.2,10.49,7.98
20230112:1411,24.09,5.52,8.59
20230112:1511,0,0,9.15
20230112:1611,0,0,9.44
20230112:1711,0,0,9.52
20230112:1811,0,0,9.47
20230112:1911,0,0,9.24
20230112:2011,0,0,9.14
20230112:2111,0,0,9.23
20230112:2211,0,0,9.33
20230112:2311,0,0,9.45
20230113:0011,0,0,9.37
20230113:0111,0,0,9.22
20230113:0211,0,0,9.16
20230113:0311,0,0,9.29
20230113:0411,0,0,9.31
20230113:0511,0,0,9.1
20230113:0611,0,0,8.61
20230113:0711,0,0,8.17
20230113:0811,24.09,5.05,7.83
20230113:0911,47.22,10.21,8.16
20230113:1011,100.22,13.54,8.48
20230113:1111,104.07,14.77,8.71
20230113:1211,57.82,13.78,8.84
20230113:1311,76.13,10.67,8.87
20230113:1411,18.31,5.71,8.57
20230113:1511,0,0,8.08
20230113:1611,0,0,7.8
20230113:1711,0,0,7.39
20230113:1811,0,0,6.92
20230113:1911,0,0,6.62
20230113:2011,0,0,6.49
20230113:2111,0,0,6.71
20230113:2211,0,0,6.68
20230113:2311,0,0,6.67
20230114:0011,0,0,6.6
20230114:0111,0,0,6.64
20230114:0211,0,0,6.47
20230114:0311,0,0,6.17
20230114:0411,0,0,6.12
20230114:0511,0,0,6.39
20230114:0611,0,0,6.5
20230114:0711,0,0,6.01
20230114:0811,31.8,5.17,6.08
20230114:0911,66.49,10.34,6.33
20230114:1011,91.54,13.7,6.68
20230114:1111,112.74,14.94,7.08
20230114:1211,103.11,13.97,7.33
20230114:1311,78.05,10.87,7.23
20230114:1411,24.09,5.9,6.88
20230114:1511,0,0,6.48
20230114:1611,0,0,5.92
20230114:1711,0,0,6.01
20230114:1811,0,0,6.39
20230114:1911,0,0,6.72
20230114:2011,0,0,7.09
20230114:2111,0,0,7.45
20230114:2211,0,0,7.95
20230114:2311,0,0,8.5
20230115:0011,0,0,9.04
20230115:0111,0,0,9.36
20230115:0211,0,0,9.21
20230115:0311,0,0,8.65
20230115:0411,0,0,7.46
20230115:0511,0,0,6.55
20230115:0611,0,0,6.1
20230115:0711,0,0,5.89
20230115:0811,31.8,5.3,5.53
20230115:0911,65.53,10.49,5.79
20230115:1011,81.91,13.86,6.33
20230115:1111,113.71,15.12,6.75
20230115:1211,106.96,14.16,7.02
20230115:1311,77.09,11.06,6.84
20230115:1411,37.58,6.1,6.72
20230115:1511,0,0,6.47
20230115:1611,0,0,6.12
20230115:1711,0,0,6.05
20230115:1811,0,0,5.94
20230115:1911,0,0,5.43
20230115:2011,0,0,5.09
20230115:2111,0,0,4.86
20230115:2211,0,0,5.05
20230115:2311,0,0,5.09
20230116:0011,0,0,5.05
20230116:0111,0,0,4.82
20230116:0211,0,0,4.61
20230116:0311,0,0,4.57
20230116:0411,0,0,4.58
20230116:0511,0,0,4.63
20230116:0611,0,0,4.62
20230116:0711,0,0,3.77
20230116:0811,34.69,5.43,3.53
20230116:0911,77.09,10.64,3.75
20230116:1011,53.96,14.03,4.1
20230116:1111,53,15.31,4.6
20230116:1211,55.89,14.36,5.05
20230116:1311,51.07,11.26,5.24
20230116:1411,40.47,6.3,4.99
20230116:1511,0,0,4.44
20230116:1611,0,0,4.01
20230116:1711,0,0,3.79
20230116:1811,0,0,3.6
20230116:1911,0,0,3.83
20230116:2011,0,0,3.7
20230116:2111,0,0,3.64
20230116:2211,0,0,3.53
20230116:2311,0,0,3.23
20230117:0011,0,0,2.98
20230117:0111,0,0,2.67
20230117:0211,0,0,2.29
20230117:0311,0,0,2.07
20230117:0411,0,0,2.27
20230117:0511,0,0,2.75
20230117:0611,0,0,3.18
20230117:0711,0,0,2.41
20230117:0811,35.65,5.58,3.01
20230117:0911,40.47,10.8,3.54
20230117:1011,80.94,14.21,3.73
20230117:1111,112.74,15.5,3.55
20230117:1211,111.78,14.56,3.58
20230117:1311,83.83,11.47,3.66
20230117:1411,41.44,6.51,3.26
20230117:1511,0,0,2.76
20230117:1611,0,0,2.17
20230117:1711,0,0,1.79
20230117:1811,0,0,1.11
20230117:1911,0,0,0.62
20230117:2011,0,0,0.14
20230117:2111,0,0,-0.3
20230117:2211,0,0,-0.66
20230117:2311,0,0,-0.91
20230118:0011,0,0,-1.16
20230118:0111,0,0,-1.49
20230118:0211,0,0,-1.91
20230118:0311,0,0,-2.47
20230118:0411,0,0,-2.95
20230118:0511,0,0,-3.09
20230118:0611,0,0,-3.25
20230118:0711,0,0,-3.17
20230118:0811,33.73,5.72,-2.94
20230118:0911,73.23,10.97,-1.66
20230118:1011,98.29,14.39,-0.17
20230118:1111,123.34,15.7,0.76
20230118:1211,115.63,14.77,1.2
20230118:1311,88.65,11.69,1.19
20230118:1411,43.36,6.73,0.89
20230118:1511,0,0,0.28
20230118:1611,0,0,-0.35
20230118:1711,0,0,-0.67
20230118:1811,0,0,-0.77
20230118:1911,0,0,-0.82
20230118:2011,0,0,-0.88
20230118:2111,0,0,-1.18
20230118:2211,0,0,-1.64
20230118:2311,0,0,-1.97
20230119:0011,0,0,-2.2
20230119:0111,0,0,-2.35
20230119:0211,0,0,-2.43
20230119:0311,0,0,-2.47
20230119:0411,0,0,-2.48
20230119:0511,0,0,-2.48
20230119:0611,0,0,-2.45
20230119:0711,0,0,-2.46
20230119:0811,27.94,5.88,-1.98
20230119:0911,75.16,11.14,-1.11
20230119:1011,63.6,14.58,0.05
20230119:1111,121.41,15.91,0.96
20230119:1211,58.78,14.98,1.38
20230119:1311,88.65,11.91,1.32
20230119:1411,43.36,6.95,0.93
20230119:1511,0,0,0.41
20230119:1611,0,0,0.16
20230119:1711,0,0,-0.05
20230119:1811,0,0,-0.38
20230119:1911,0,0,-0.25
20230119:2011,0,0,-0.43
20230119:2111,0,0,-0.48
20230119:2211,0,0,-0.39
20230119:2311,0,0,-0.45
20230120:0011,0,0,-0.7
20230120:0111,0,0,-0.79
20230120:0211,0,0,-1.25
20230120:0311,0,0,-1.43
20230120:0411,0,0,-1.66
20230120:0511,0,0,-1.81
20230120:0611,0,0,-1.91
20230120:0711,0,0,-1.68
20230120:0811,30.84,6.04,-1.52
20230120:0911,48.18,11.32,-0.52
20230120:1011,82.87,14.78,0.6
20230120:1111,61.67,16.12,1.49
20230120:1211,62.63,15.21,2.11
20230120:1311,47.22,12.13,2.35
20230120:1411,26.02,7.17,2.11
20230120:1511,0,0,1.24
20230120:1611,0,0,-0.22
20230120:1711,0,0,-1.05
20230120:1811,0,0,-1.53
20230120:1911,0,0,-0.02
20230120:2011,0,0,0.41
20230120:2111,0,0,0.41
20230120:2211,0,0,-0.18
20230120:2311,0,0,-0.07
20230121:0011,0,0,-0.05
20230121:0111,0,0,0.12
20230121:0211,0,0,0.07
20230121:0311,0,0,0.09
20230121:0411,0,0,0.11
20230121:0511,0,0,0.34
20230121:0611,0,0,0.17
20230121:0711,0,0,0.18
20230121:0811,27.94,6.21,0.66
20230121:0911,60.71,11.51,1.87
20230121:1011,104.07,14.99,2.82
20230121:1111,127.2,16.34,3.38
20230121:1211,86.72,15.43,3.39
20230121:1311,53.96,12.36,3.14
20230121:1411,32.76,7.4,2.99
20230121:1511,0,0,2.71
20230121:1611,0,0,2.64
20230121:1711,0,0,2.72
20230121:1811,0,0,2.88
20230121:1911,0,0,2.88
20230121:2011,0,0,2.97
20230121:2111,0,0,3.03
20230121:2211,0,0,3.04
20230121:2311,0,0,2.94
20230122:0011,0,0,2.69
20230122:0111,0,0,2.32
20230122:0211,0,0,2.11
20230122:0311,0,0,1.95
20230122:0411,0,0,1.75
20230122:0511,0,0,1.44
20230122:0611,0,0,1.36
20230122:0711,0,0,1.52
20230122:0811,37.58,6.38,1.51
20230122:0911,64.56,11.7,1.61
20230122:1011,54.93,15.2,2.08
20230122:1111,77.09,16.56,2.17
20230122:1211,65.53,15.67,2.16
20230122:1311,44.33,12.6,2.15
20230122:1411,50.11,7.63,2.17
20230122:1511,0,0,1.94
20230122:1611,0,0,1.44
20230122:1711,0,0,1.27
20230122:1811,0,0,1.28
20230122:1911,0,0,1.43
20230122:2011,0,0,1.27
20230122:2111,0,0,1.08
20230122:2211,0,0,0.63
20230122:2311,0,0,0.08
20230123:0011,0,0,0.21
20230123:0111,0,0,0.28
20230123:0211,0,0,0.27
20230123:0311,0,0,0.28
20230123:0411,0,0,0.23
20230123:0511,0,0,0
20230123:0611,0,0,-0.33
20230123:0711,0,0,-0.36
20230123:0811,38.54,6.57,-0.32
20230123:0911,75.16,11.9,0.17
20230123:1011,76.13,15.41,1.06
20230123:1111,67.45,16.79,1.48
20230123:1211,57.82,15.9,1.71
20230123:1311,41.44,12.84,1.78
20230123:1411,22.16,7.87,1.7
20230123:1511,0,0,1.09
20230123:1611,0,0,-0.1
20230123:1711,0,0,-0.96
20230123:1811,0,0,-1.91
20230123:1911,0,0,-1.78
20230123:2011,0,0,-1.97
20230123:2111,0,0,-2.22
20230123:2211,0,0,-2.13
20230123:2311,0,0,-1.79
20230124:0011,0,0,-0.92
20230124:0111,0,0,-1.48
20230124:0211,0,0,-1.54
20230124:0311,0,0,-1.15
20230124:0411,0,0,-1.38
20230124:0511,0,0,-2.14
20230124:0611,0,0,-1.6
20230124:0711,0,0,-1.52
20230124:0811,32.76,6.75,-1.23
20230124:0911,47.22,12.11,-0.8
20230124:1011,50.11,15.64,0.3
20230124:1111,53,17.03,0.85
20230124:1211,53.96,16.15,1.07
20230124:1311,37.58,13.08,1.07
20230124:1411,23.13,8.11,0.95
20230124:1511,0,0,0.2
20230124:1611,0,0,0.02
20230124:1711,0,0,-0.46
20230124:1811,0,0,-1.49
20230124:1911,0,0,-0.92
20230124:2011,0,0,-1.53
20230124:2111,0,0,-1.36
20230124:2211,0,0,-1.44
20230124:2311,0,0,-1.54
20230125:0011,0,0,-1.29
20230125:0111,0,0,-1.27
20230125:0211,0,0,-1.09
20230125:0311,0,0,-1.07
20230125:0411,0,0,-0.96
20230125:0511,0,0,-0.97
20230125:0611,0,0,-1.04
20230125:0711,0,0,-1.06
20230125:0811,40.47,6.95,-0.86
20230125:0911,64.56,12.32,-0.61
20230125:1011,58.78,15.87,-0.31
20230125:1111,63.6,17.27,-0.04
20230125:1211,50.11,16.4,0.21
20230125:1311,37.58,13.33,0.35
20230125:1411,24.09,8.36,0.33
20230125:1511,0.96,1.85,0.2
20230125:1611,0,0,0.08
20230125:1711,0,0,-0.07
20230125:1811,0,0,-0.01
20230125:1911,0,0,-0.77
20230125:2011,0,0,-0.84
20230125:2111,0,0,-0.92
20230125:2211,0,0,-1.08
20230125:2311,0,0,-1.37
20230126:0011,0,0,-1.38
20230126:0111,0,0,-1.49
20230126:0211,0,0,-1.49
20230126:0311,0,0,-1.59
20230126:0411,0,0,-1.53
20230126:0511,0,0,-1.51
20230126:0611,0,0,-1.48
20230126:0711,0,0,-1.66
20230126:0811,43.36,7.15,-1.59
20230126:0911,89.62,12.54,-1.27
20230126:1011,123.34,16.1,-0.81
20230126:1111,136.83,17.52,-0.41
20230126:1211,129.12,16.65,-0.07
20230126:1311,43.36,13.59,0.17
20230126:1411,33.73,8.61,0.29
20230126:1511,0.96,2.1,0.06
20230126:1611,0,0,-0.21
20230126:1711,0,0,-0.34
20230126:1811,0,0,-0.35
20230126:1911,0,0,-0.27
20230126:2011,0,0,0
20230126:2111,0,0,0.33
20230126:2211,0,0,0.96
20230126:2311,0,0,1.6
20230127:0011,0,0,2.22
20230127:0111,0,0,2.73
20230127:0211,0,0,3.02
20230127:0311,0,0,3.1
20230127:0411,0,0,3.04
20230127:0511,0,0,2.89
20230127:0611,0,0,2.7
20230127:0711,0,0,2.3
20230127:0811,44.33,7.35,2.01
20230127:0911,91.54,12.76,2.42
20230127:1011,118.52,16.34,2.76
20230127:1111,127.2,17.77,3
20230127:1211,132.01,16.91,3.01
20230127:1311,104.07,13.85,2.91
20230127:1411,61.67,8.86,2.74
20230127:1511,1.93,2.34,2.19
20230127:1611,0,0,1.67
20230127:1711,0,0,1.24
20230127:1811,0,0,1.03
20230127:1911,0,0,0.61
20230127:2011,0,0,0.23
20230127:2111,0,0,0.01
20230127:2211,0,0,-0.76
20230127:2311,0,0,-1.05
20230128:0011,0,0,-1.4
20230128:0111,0,0,-1.64
20230128:0211,0,0,-1.89
20230128:0311,0,0,-2.01
20230128:0411,0,0,-2.04
20230128:0511,0,0,-1.95
20230128:0611,0,0,-2.24
20230128:0711,0,0,-1.45
20230128:0811,50.11,7.57,-1.18
20230128:0911,73.23,12.99,0.48
20230128:1011,91.54,16.59,1.3
20230128:1111,91.16,18.03,1.5
20230128:1211,126.23,17.18,1.51
20230128:1311,95.4,14.11,1.52
20230128:1411,64.56,9.12,1.43
20230128:1511,3.85,2.6,0.88
20230128:1611,0,0,-0.13
20230128:1711,0,0,-0.42
20230128:1811,0,0,-0.39
20230128:1911,0,0,-0.08
20230128:2011,0,0,0.31
20230128:2111,0,0,0.53
20230128:2211,0,0,0.73
20230128:2311,0,0,0.88
20230129:0011,0,0,1.08
20230129:0111,0,0,1.29
20230129:0211,0,0,1.51
20230129:0311,0,0,1.58
20230129:0411,0,0,1.85
20230129:0511,0,0,2.12
20230129:0611,0,0,2.39
20230129:0711,0,0,2.25
20230129:0811,47.22,7.79,2.53
20230129:0911,30.84,13.23,2.87
20230129:1011,26.02,16.84,3.18
20230129:1111,35.29,18.3,3.35
20230129:1211,32.76,17.45,3.4
20230129:1311,24.09,14.38,3.38
20230129:1411,13.49,9.39,3.41
20230129:1511,1.93,2.85,3.46
20230129:1611,0,0,3.38
20230129:1711,0,0,3.28
20230129:1811,0,0,3.14
20230129:1911,0,0,2.59
20230129:2011,0,0,2.46
20230129:2111,0,0,2.36
20230129:2211,0,0,2.32
20230129:2311,0,0,2.3
20230130:0011,0,0,2.2
20230130:0111,0,0,2.25
20230130:0211,0,0,2.53
20230130:0311,0,0,2.99
20230130:0411,0,0,3.32
20230130:0511,0,0,3.58
20230130:0611,0,0,4.05
20230130:0711,0,0,4.06
20230130:0811,53,8.01,4.3
20230130:0911,54.93,13.47,4.58
20230130:1011,55.89,17.1,4.79
20230130:1111,62.02,18.57,5.09
20230130:1211,128.26,17.73,5.28
20230130:1311,61.67,14.66,4.95
20230130:1411,66.49,9.65,4.72
20230130:1511,4.82,3.11,4.51
20230130:1611,0,0,4.3
20230130:1711,0,0,4.22
20230130:1811,0,0,4.52
20230130:1911,0,0,3.92
20230130:2011,0,0,3.61
20230130:2111,0,0,3.38
20230130:2211,0,0,3.29
20230130:2311,0,0,2.9
20230131:0011,0,0,2.6
20230131:0111,0,0,2.32
20230131:0211,0,0,2.14
20230131:0311,0,0,2.04
20230131:0411,0,0,1.97
20230131:0511,0,0,1.84
20230131:0611,0,0,1.8
20230131:0711,0,0,2.09
20230131:0811,54.93,8.24,2.66
20230131:0911,31.8,13.72,3.44
20230131:1011,51.95,17.37,3.97
20230131:1111,47.05,18.85,4.51
20230131:1211,76.46,18.01,4.35
20230131:1311,49.14,14.93,4.03
20230131:1411,45.29,9.92,4.09
20230131:1511,3.85,3.37,4.58
20230131:1611,0,0,5.23
20230131:1711,0,0,5.72
20230131:1811,0,0,5.26
20230131:1911,0,0,4.72
20230131:2011,0,0,4.29
20230131:2111,0,0,3.68
20230131:2211,0,0,3.37
20230131:2311,0,0,3.3
20230201:0011,0,0,3.22
20230201:0111,0,0,3.18
20230201:0211,0,0,3.25
20230201:0311,0,0,3.58
20230201:0411,0,0,3.44
20230201:0511,0,0,3.27
20230201:0611,0,0,2.97
20230201:0711,0,0,2.92
20230201:0811,44.33,8.48,2.92
20230201:0911,105.03,13.98,3.24
20230201:1011,24.51,17.64,3.82
20230201:1111,29.41,19.13,4.42
20230201:1211,25.49,18.29,4.9
20230201:1311,72.27,15.22,5.17
20230201:1411,67.45,10.2,5.1
20230201:1511,4.82,3.63,4.76
20230201:1611,0,0,3.92
20230201:1711,0,0,3.67
20230201:1811,0,0,3.6
20230201:1911,0,0,3.53
20230201:2011,0,0,3.59
20230201:2111,0,0,3.67
20230201:2211,0,0,3.68
20230201:2311,0,0,3.89
20230202:0011,0,0,3.79
20230202:0111,0,0,4
20230202:0211,0,0,3.95
20230202:0311,0,0,3.72
20230202:0411,0,0,3.34
20230202:0511,0,0,2.62
20230202:0611,0,0,2.12
20230202:0711,0.96,1.78,2.4
20230202:0811,57.82,8.72,2.36
20230202:0911,106.96,14.24,2.52
20230202:1011,131.84,17.91,2.72
20230202:1111,143.56,19.41,3.03
20230202:1211,53.06,18.58,3.16
20230202:1311,76.13,15.5,3.27
20230202:1411,46.25,10.47,3.21
20230202:1511,17.34,3.9,2.84
20230202:1611,0,0,1.82
20230202:1711,0,0,0.89
20230202:1811,0,0,0.26
20230202:1911,0,0,0.04
20230202:2011,0,0,-0.34
20230202:2111,0,0,-0.64
20230202:2211,0,0,-0.62
20230202:2311,0,0,-0.09
20230203:0011,0,0,0.54
20230203:0111,0,0,1.15
20230203:0211,0,0,1.52
20230203:0311,0,0,1.23
20230203:0411,0,0,1.31
20230203:0511,0,0,2.47
20230203:0611,0,0,4.95
20230203:0711,0.96,2.01,5.8
20230203:0811,26.02,8.97,6.17
20230203:0911,22.16,14.5,6.73
20230203:1011,53.91,18.19,7.02
20230203:1111,84.3,19.71,6.85
20230203:1211,139.96,18.87,6.64
20230203:1311,118.52,15.79,6.69
20230203:1411,17.34,10.75,6.21
20230203:1511,13.49,4.17,6.34
20230203:1611,0,0,6.49
20230203:1711,0,0,6.36
20230203:1811,0,0,5.85
20230203:1911,0,0,4.24
20230203:2011,0,0,3.54
20230203:2111,0,0,2.93
20230203:2211,0,0,2.32
20230203:2311,0,0,2.02
20230204:0011,0,0,1.57
20230204:0111,0,0,1.33
20230204:0211,0,0,1.11
20230204:0311,0,0,0.96
20230204:0411,0,0,0.84
20230204:0511,0,0,0.85
20230204:0611,0,0,0.62
20230204:0711,5.78,2.25,0.17
20230204:0811,65.53,9.22,0.27
20230204:0911,96.36,14.77,1.03
20230204:1011,107.67,18.48,1.53
20230204:1111,103.01,20,1.76
20230204:1211,101.34,19.17,1.68
20230204:1311,105.03,16.08,1.33
20230204:1411,56.85,11.04,0.94
20230204:1511,21.2,4.44,0.39
20230204:1611,0,0,-0.31
20230204:1711,0,0,-1.11
20230204:1811,0,0,-1.32
20230204:1911,0,0,-1.86
20230204:2011,0,0,-2.37
20230204:2111,0,0,-2.56
20230204:2211,0,0,-2.98
20230204:2311,0,0,-2.6
20230205:0011,0,0,-3.3
20230205:0111,0,0,-4
20230205:0211,0,0,-4.14
20230205:0311,0,0,-3.93
20230205:0411,0,0,-4.38
20230205:0511,0,0,-4.5
20230205:0611,0,0,-4.65
20230205:0711,3.85,2.49,-4.57
20230205:0811,65.53,9.48,-3.29
20230205:0911,112.74,15.05,-1.17
20230205:1011,140.11,18.77,0.11
