Time,solar_irradiance,temp,hour_sun
20230112:0810,39.51,6.51,6.77
20230112:0910,85.76,11.89,7.64
20230112:1010,113.71,15.35,8.31
20230112:1110,106,16.61,8.67
20230112:1210,71.31,15.52,8.56
20230112:1310,84.8,12.2,8.3
20230112:1410,41.44,6.95,8.2
20230112:1510,0,0,8.28
20230112:1610,0,0,8.46
20230112:1710,0,0,8.61
20230112:1810,0,0,8.76
20230112:1910,0,0,9.11
20230112:2010,0,0,9.04
20230112:2110,0,0,8.76
20230112:2210,0,0,8.77
20230112:2310,0,0,8.87
20230113:0010,0,0,9.02
20230113:0110,0,0,9.11
20230113:0210,0,0,9.19
20230113:0310,0,0,9.21
20230113:0410,0,0,9.22
20230113:0510,0,0,9.34
20230113:0610,0,0,9.45
20230113:0710,0,0,9.29
20230113:0810,36.62,6.62,9.35
20230113:0910,56.85,12.02,9.53
20230113:1010,114.67,15.5,9.37
20230113:1110,68.42,16.77,9.3
20230113:1210,57.82,15.7,9.14
20230113:1310,79.98,12.39,8.79
20230113:1410,46.25,7.14,8.35
20230113:1510,0,0,7.68
20230113:1610,0,0,6.97
20230113:1710,0,0,6.52
20230113:1810,0,0,6.4
20230113:1910,0,0,6.35
20230113:2010,0,0,6.42
20230113:2110,0,0,6.29
20230113:2210,0,0,6.12
20230113:2310,0,0,6.03
20230114:0010,0,0,5.96
20230114:0110,0,0,6.06
20230114:0210,0,0,6.36
20230114:0310,0,0,6.6
20230114:0410,0,0,6.77
20230114:0510,0,0,6.79
20230114:0610,0,0,6.5
20230114:0710,0,0,6.63
20230114:0810,39.51,6.74,6.77
20230114:0910,55.89,12.15,7.05
20230114:1010,98.29,15.66,7.37
20230114:1110,114.67,16.94,7.41
20230114:1210,121.41,15.88,7.54
20230114:1310,85.76,12.58,7.7
20230114:1410,26.98,7.33,7.69
20230114:1510,0,0,7.2
20230114:1610,0,0,6.98
20230114:1710,0,0,6.72
20230114:1810,0,0,6.74
20230114:1910,0,0,7.04
20230114:2010,0,0,7.2
20230114:2110,0,0,7.37
20230114:2210,0,0,7.6
20230114:2310,0,0,8.08
20230115:0010,0,0,8.71
20230115:0110,0,0,9.28
20230115:0210,0,0,9.67
20230115:0310,0,0,9.63
20230115:0410,0,0,9.74
20230115:0510,0,0,9.83
20230115:0610,0,0,9.49
20230115:0710,0,0,8.37
20230115:0810,32.76,6.86,7.36
20230115:0910,45.29,12.3,6.77
20230115:1010,46.25,15.82,6.54
20230115:1110,96.36,17.12,6.52
20230115:1210,122.38,16.07,6.96
20230115:1310,91.54,12.78,7.22
20230115:1410,49.14,7.53,6.92
20230115:1510,0,0,6.43
20230115:1610,0,0,5.83
20230115:1710,0,0,5.35
20230115:1810,0,0,5.04
20230115:1910,0,0,4.65
20230115:2010,0,0,4.54
20230115:2110,0,0,4.5
20230115:2210,0,0,4.41
20230115:2310,0,0,4.28
20230116:0010,0,0,4.24
20230116:0110,0,0,4.2
20230116:0210,0,0,4.28
20230116:0310,0,0,4.1
20230116:0410,0,0,3.81
20230116:0510,0,0,3.18
20230116:0610,0,0,2.76
20230116:0710,0,0,2.48
20230116:0810,37.58,7,2.67
20230116:0910,55.89,12.45,3.54
20230116:1010,57.82,15.99,4.69
20230116:1110,54.93,17.31,5.61
20230116:1210,61.67,16.27,6.12
20230116:1310,74.2,12.98,6.21
20230116:1410,39.51,7.73,5.86
20230116:1510,0,0,5.2
20230116:1610,0,0,4.57
20230116:1710,0,0,4.3
20230116:1810,0,0,4.01
20230116:1910,0,0,3.92
20230116:2010,0,0,3.78
20230116:2110,0,0,3.53
20230116:2210,0,0,3.49
20230116:2310,0,0,3.34
20230117:0010,0,0,3.21
20230117:0110,0,0,3.21
20230117:0210,0,0,3.4
20230117:0310,0,0,4.03
20230117:0410,0,0,4.3
20230117:0510,0,0,4.11
20230117:0610,0,0,3.83
20230117:0710,0,0,3.72
20230117:0810,47.22,7.13,3.75
20230117:0910,84.8,12.61,4.01
20230117:1010,58.78,16.17,4.21
20230117:1110,136.83,17.5,4.24
20230117:1210,124.31,16.48,4.23
20230117:1310,54.93,13.19,4.38
20230117:1410,48.18,7.94,4.22
20230117:1510,0,0,3.83
20230117:1610,0,0,2.97
20230117:1710,0,0,2.35
20230117:1810,0,0,1.31
20230117:1910,0,0,1.86
20230117:2010,0,0,-0.25
20230117:2110,0,0,-0.87
20230117:2210,0,0,-0.96
20230117:2310,0,0,-0.8
20230118:0010,0,0,-0.58
20230118:0110,0,0,-0.22
20230118:0210,0,0,0.09
20230118:0310,0,0,0.38
20230118:0410,0,0,0.42
20230118:0510,0,0,0.5
20230118:0610,0,0,0.47
20230118:0710,0,0,-0.07
20230118:0810,46.25,7.28,0.15
20230118:0910,26.02,12.77,0.34
20230118:1010,30.84,16.35,0.52
20230118:1110,38.54,17.7,0.61
20230118:1210,37.58,16.69,0.86
20230118:1310,32.76,13.4,0.95
20230118:1410,24.09,8.16,0.8
20230118:1510,0,0,0.57
20230118:1610,0,0,0.45
20230118:1710,0,0,0.38
20230118:1810,0,0,0.27
20230118:1910,0,0,0.07
20230118:2010,0,0,-0.26
20230118:2110,0,0,-0.68
20230118:2210,0,0,-1.24
20230118:2310,0,0,-2.05
20230119:0010,0,0,-2.97
20230119:0110,0,0,-3.42
20230119:0210,0,0,-3.99
20230119:0310,0,0,-4.54
20230119:0410,0,0,-4.89
20230119:0510,0,0,-5.08
20230119:0610,0,0,-5.17
20230119:0710,0,0,-5.34
20230119:0810,50.11,7.43,-4.9
20230119:0910,96.36,12.94,-3.31
20230119:1010,125.27,16.54,-1.48
20230119:1110,140.69,17.91,-0.14
20230119:1210,131.05,16.9,0.71
20230119:1310,105.03,13.62,1.1
20230119:1410,50.11,8.38,0.61
20230119:1510,0,0,-0.04
20230119:1610,0,0,-0.3
20230119:1710,0,0,-0.38
20230119:1810,0,0,-1.03
20230119:1910,0,0,-0.98
20230119:2010,0,0,-1.03
20230119:2110,0,0,-1.08
20230119:2210,0,0,-1.3
20230119:2310,0,0,-1.88
20230120:0010,0,0,-2.43
20230120:0110,0,0,-2.31
20230120:0210,0,0,-1.87
20230120:0310,0,0,-1.46
20230120:0410,0,0,-1.38
20230120:0510,0,0,-1.56
20230120:0610,0,0,-1.97
20230120:0710,0,0,-1.73
20230120:0810,49.14,7.59,-1.5
20230120:0910,95.4,13.12,-1.06
20230120:1010,68.42,16.74,0.01
20230120:1110,98.81,18.12,0.89
20230120:1210,111.78,17.12,1.22
20230120:1310,70.34,13.85,1.43
20230120:1410,37.58,8.6,1.4
20230120:1510,0.96,1.78,1.07
20230120:1610,0,0,0.81
20230120:1710,0,0,0.57
20230120:1810,0,0,0.22
20230120:1910,0,0,-0.44
20230120:2010,0,0,-0.45
20230120:2110,0,0,-0.56
20230120:2210,0,0,-0.77
20230120:2310,0,0,-1.06
20230121:0010,0,0,-1.19
20230121:0110,0,0,-1.3
20230121:0210,0,0,-1.36
20230121:0310,0,0,-1.33
20230121:0410,0,0,-1.29
20230121:0510,0,0,-1.3
20230121:0610,0,0,-1.26
20230121:0710,0,0,-1.51
20230121:0810,48.18,7.75,-1.31
20230121:0910,91.54,13.3,-0.71
20230121:1010,98.29,16.94,-0.04
20230121:1110,122.11,18.34,0.5
20230121:1210,96.36,17.35,0.74
20230121:1310,63.6,14.08,0.73
20230121:1410,53.96,8.83,0.69
20230121:1510,0.96,2,0.56
20230121:1610,0,0,0.4
20230121:1710,0,0,0.36
20230121:1810,0,0,0.3
20230121:1910,0,0,0.28
20230121:2010,0,0,0.3
20230121:2110,0,0,0.3
20230121:2210,0,0,0.33
20230121:2310,0,0,0.35
20230122:0010,0,0,0.37
20230122:0110,0,0,0.4
20230122:0210,0,0,0.45
20230122:0310,0,0,0.44
20230122:0410,0,0,0.45
20230122:0510,0,0,0.43
20230122:0610,0,0,0.41
20230122:0710,0,0,0.23
20230122:0810,47.22,7.92,0.21
20230122:0910,68.42,13.49,0.58
20230122:1010,48.18,17.15,0.67
20230122:1110,52.93,18.57,1
20230122:1210,70.34,17.58,1.07
20230122:1310,106.96,14.31,1.14
20230122:1410,39.51,9.06,1.06
20230122:1510,1.93,2.23,0.88
20230122:1610,0,0,0.62
20230122:1710,0,0,0.49
20230122:1810,0,0,0.39
20230122:1910,0,0,0.28
20230122:2010,0,0,0.35
20230122:2110,0,0,0.4
20230122:2210,0,0,0.43
20230122:2310,0,0,0.42
20230123:0010,0,0,0.38
20230123:0110,0,0,0.44
20230123:0210,0,0,0.41
20230123:0310,0,0,0.42
20230123:0410,0,0,0.39
20230123:0510,0,0,0.42
20230123:0610,0,0,0.44
20230123:0710,0,0,0.17
20230123:0810,41.44,8.1,0.31
20230123:0910,67.45,13.69,0.56
20230123:1010,60.78,17.37,0.84
20230123:1110,57.83,18.8,1.2
20230123:1210,55.87,17.82,1.53
20230123:1310,50.11,14.55,1.57
20230123:1410,33.73,9.3,1.57
20230123:1510,1.93,2.46,1.41
20230123:1610,0,0,1.1
20230123:1710,0,0,0.87
20230123:1810,0,0,0.77
20230123:1910,0,0,0.45
20230123:2010,0,0,0.4
20230123:2110,0,0,0.2
20230123:2210,0,0,0.17
20230123:2310,0,0,0.1
20230124:0010,0,0,-0.07
20230124:0110,0,0,-0.12
20230124:0210,0,0,-0.21
20230124:0310,0,0,-0.27
20230124:0410,0,0,-0.25
20230124:0510,0,0,-0.29
20230124:0610,0,0,-0.33
20230124:0710,0,0,-0.16
20230124:0810,43.36,8.29,-0.09
20230124:0910,69.38,13.9,0.24
20230124:1010,58.81,17.59,0.78
20230124:1110,58.81,19.03,1.29
20230124:1210,54.89,18.07,1.56
20230124:1310,44.33,14.8,1.8
20230124:1410,30.84,9.54,1.75
20230124:1510,1.93,2.7,1.53
20230124:1610,0,0,1.19
20230124:1710,0,0,0.79
20230124:1810,0,0,0.71
20230124:1910,0,0,0.74
20230124:2010,0,0,0.76
20230124:2110,0,0,0.69
20230124:2210,0,0,0.58
20230124:2310,0,0,0.39
20230125:0010,0,0,0.13
20230125:0110,0,0,0.14
20230125:0210,0,0,0.2
20230125:0310,0,0,0.3
20230125:0410,0,0,0.39
20230125:0510,0,0,0.11
20230125:0610,0,0,0.21
20230125:0710,0,0,0.68
20230125:0810,36.62,8.48,0.95
20230125:0910,61.67,14.11,1.2
20230125:1010,49.99,17.82,1.89
20230125:1110,34.31,19.28,2.2
20230125:1210,81.36,18.32,2.26
20230125:1310,58.78,15.05,2.29
20230125:1410,27.94,9.78,2.34
20230125:1510,1.93,2.94,2.25
20230125:1610,0,0,2.06
20230125:1710,0,0,1.92
20230125:1810,0,0,1.83
20230125:1910,0,0,1.12
20230125:2010,0,0,1.03
20230125:2110,0,0,0.94
20230125:2210,0,0,0.84
20230125:2310,0,0,0.72
20230126:0010,0,0,0.44
20230126:0110,0,0,0.48
20230126:0210,0,0,0.49
20230126:0310,0,0,0.46
20230126:0410,0,0,0.35
20230126:0510,0,0,0.26
20230126:0610,0,0,0.09
20230126:0710,0,0,0
20230126:0810,57.82,8.67,0.1
20230126:0910,58.78,14.32,0.15
20230126:1010,42.15,18.06,0.2
20230126:1110,45.09,19.52,0.04
20230126:1210,34.31,18.57,0.1
20230126:1310,24.09,15.3,0.13
20230126:1410,33.73,10.03,0.16
20230126:1510,2.89,3.18,0.09
20230126:1610,0,0,-0.05
20230126:1710,0,0,-0.19
20230126:1810,0,0,-0.38
20230126:1910,0,0,-0.89
20230126:2010,0,0,-0.96
20230126:2110,0,0,-1
20230126:2210,0,0,-1.09
20230126:2310,0,0,-1.09
20230127:0010,0,0,-1.08
20230127:0110,0,0,-1.08
20230127:0210,0,0,-1.03
20230127:0310,0,0,-1.14
20230127:0410,0,0,-1.16
20230127:0510,0,0,-1.26
20230127:0610,0,0,-1.07
20230127:0710,1.93,1.72,-0.99
20230127:0810,55.89,8.88,-0.79
20230127:0910,97.32,14.55,-0.48
20230127:1010,96.92,18.3,-0.01
20230127:1110,109.69,19.78,0.48
20230127:1210,103.78,18.83,0.87
20230127:1310,39.51,15.56,1.17
20230127:1410,39.51,10.29,1.3
20230127:1510,3.85,3.42,1.36
20230127:1610,0,0,1.33
20230127:1710,0,0,1.52
20230127:1810,0,0,1.44
20230127:1910,0,0,1.08
20230127:2010,0,0,0.84
20230127:2110,0,0,0.68
20230127:2210,0,0,0.21
20230127:2310,0,0,-0.11
20230128:0010,0,0,-0.55
20230128:0110,0,0,-0.77
20230128:0210,0,0,-1.1
20230128:0310,0,0,-1.59
20230128:0410,0,0,-1.93
20230128:0510,0,0,-2.17
20230128:0610,0,0,-2.3
20230128:0710,0.96,1.91,-1.7
20230128:0810,56.85,9.08,-1.86
20230128:0910,75.16,14.77,-1.65
20230128:1010,56.85,18.54,-1.23
20230128:1110,70.58,20.04,-0.78
20230128:1210,71.56,19.1,-0.49
20230128:1310,60.71,15.83,-0.35
20230128:1410,37.58,10.54,-0.2
20230128:1510,4.82,3.67,-0.53
20230128:1610,0,0,-1.01
20230128:1710,0,0,-1.99
20230128:1810,0,0,-2.75
20230128:1910,0,0,-3.13
20230128:2010,0,0,-3.27
20230128:2110,0,0,-3.21
20230128:2210,0,0,-3.45
20230128:2310,0,0,-3.63
20230129:0010,0,0,-3.32
20230129:0110,0,0,-3.02
20230129:0210,0,0,-2.58
20230129:0310,0,0,-2.09
20230129:0410,0,0,-1.8
20230129:0510,0,0,-1.67
20230129:0610,0,0,-1.47
20230129:0710,0.96,2.1,-1.43
20230129:0810,36.62,9.3,-1.16
20230129:0910,67.45,15.01,-0.96
20230129:1010,83.32,18.8,-0.51
20230129:1110,119.43,20.3,-0.12
20230129:1210,48.03,19.37,0.31
20230129:1310,58.78,16.1,0.63
20230129:1410,49.14,10.8,0.73
20230129:1510,8.67,3.92,0.77
20230129:1610,0,0,0.56
20230129:1710,0,0,0.3
20230129:1810,0,0,0.18
20230129:1910,0,0,-0.56
20230129:2010,0,0,-0.5
20230129:2110,0,0,-0.48
20230129:2210,0,0,-0.55
20230129:2310,0,0,-0.57
20230130:0010,0,0,-0.57
20230130:0110,0,0,-0.58
20230130:0210,0,0,-0.36
20230130:0310,0,0,0.02
20230130:0410,0,0,0.38
20230130:0510,0,0,1.09
20230130:0610,0,0,1.42
20230130:0710,1.93,2.31,1.42
20230130:0810,66.49,9.52,1.73
20230130:0910,113.71,15.25,2.16
20230130:1010,53.91,19.05,3.24
20230130:1110,108.76,20.57,4.16
20230130:1210,131.11,19.65,4.71
20230130:1310,111.06,16.37,4.82
20230130:1410,13.49,11.07,4.43
20230130:1510,3.85,4.18,4.12
20230130:1610,0,0,3.89
20230130:1710,0,0,3.55
20230130:1810,0,0,3.58
20230130:1910,0,0,3.54
20230130:2010,0,0,3.63
20230130:2110,0,0,3.44
20230130:2210,0,0,3.22
20230130:2310,0,0,2.77
20230131:0010,0,0,2.45
20230131:0110,0,0,2.01
20230131:0210,0,0,1.79
20230131:0310,0,0,1.7
20230131:0410,0,0,1.79
20230131:0510,0,0,1.58
20230131:0610,0,0,1.66
20230131:0710,2.89,2.52,1.44
20230131:0810,45.29,9.75,2.15
20230131:0910,110.52,15.49,2.79
20230131:1010,56.85,19.32,3.38
20230131:1110,125.36,20.85,3.95
20230131:1210,104.89,19.93,4.13
20230131:1310,47.05,16.65,3.97
20230131:1410,26.02,11.34,3.3
20230131:1510,4.82,4.43,3.4
20230131:1610,0,0,3.52
20230131:1710,0,0,3.66
20230131:1810,0,0,4.04
20230131:1910,0,0,4.19
20230131:2010,0,0,4.35
20230131:2110,0,0,4.26
20230131:2210,0,0,4.08
20230131:2310,0,0,3.95
20230201:0010,0,0,3.59
20230201:0110,0,0,3.29
20230201:0210,0,0,3.2
20230201:0310,0,0,3.03
20230201:0410,0,0,3.11
20230201:0510,0,0,3.22
20230201:0610,0,0,3.36
20230201:0710,3.85,2.73,3.21
20230201:0810,63.6,9.98,3.13
20230201:0910,22.55,15.75,2.97
20230201:1010,56.85,19.59,2.96
20230201:1110,153.52,21.13,3.53
20230201:1210,101.78,20.21,4.39
20230201:1310,52.93,16.93,5.04
20230201:1410,79.02,11.61,5.47
20230201:1510,21.2,4.7,5
20230201:1610,0,0,3.8
20230201:1710,0,0,2.16
20230201:1810,0,0,2.76
20230201:1910,0,0,2.9
20230201:2010,0,0,3.13
20230201:2110,0,0,3.17
20230201:2210,0,0,2.96
20230201:2310,0,0,2.74
20230202:0010,0,0,2.79
20230202:0110,0,0,2.94
20230202:0210,0,0,3.21
20230202:0310,0,0,3.08
20230202:0410,0,0,3.26
20230202:0510,0,0,2.98
20230202:0610,0,0,2.91
20230202:0710,10.6,2.95,3.69
20230202:0810,64.56,10.22,3.85
20230202:0910,55.79,16,4.36
20230202:1010,151.71,19.86,4.84
20230202:1110,165.25,21.42,5.27
20230202:1210,156.05,20.5,5.73
20230202:1310,124,17.21,5.51
20230202:1410,45.29,11.88,4.99
20230202:1510,21.2,4.96,4.38
20230202:1610,0,0,3.45
20230202:1710,0,0,2.76
20230202:1810,0,0,2.08
20230202:1910,0,0,1.63
20230202:2010,0,0,1.02
20230202:2110,0,0,0.79
20230202:2210,0,0,1.07
20230202:2310,0,0,1.51
20230203:0010,0,0,1.96
20230203:0110,0,0,2.24
20230203:0210,0,0,2.07
20230203:0310,0,0,1.85
20230203:0410,0,0,3.12
20230203:0510,0,0,5.29
20230203:0610,0,0,6.14
20230203:0710,3.85,3.18,6.14
20230203:0810,26.98,10.46,6.24
20230203:0910,41.17,16.27,6.24
20230203:1010,57.83,20.14,6.61
20230203:1110,69.6,21.71,6.98
20230203:1210,158.74,20.79,7.04
20230203:1310,48.98,17.5,6.54
20230203:1410,53.96,12.16,6.81
20230203:1510,25.05,5.22,6.53
20230203:1610,0,0,6.13
20230203:1710,0,0,6.15
20230203:1810,0,0,6.16
20230203:1910,0,0,5.92
20230203:2010,0,0,5.59
20230203:2110,0,0,5.46
20230203:2210,0,0,5.23
20230203:2310,0,0,4.4
20230204:0010,0,0,3.12
20230204:0110,0,0,2.12
20230204:0210,0,0,1.74
20230204:0310,0,0,1.37
20230204:0410,0,0,0.94
20230204:0510,0,0,0.35
20230204:0610,0,0,0.08
20230204:0710,16.38,3.41,-0.25
20230204:0810,46.25,10.71,0.12
20230204:0910,72.76,16.54,1.12
20230204:1010,91.92,20.43,2.02
20230204:1110,116.65,22.01,2.68
20230204:1210,131.04,21.09,3.03
20230204:1310,132.53,17.79,3.16
20230204:1410,73.23,12.44,3.01
20230204:1510,32.76,5.49,2.45
20230204:1610,0,0,1.72
20230204:1710,0,0,0.97
20230204:1810,0,0,0.63
20230204:1910,0,0,0.22
20230204:2010,0,0,-0.44
20230204:2110,0,0,-1.18
20230204:2210,0,0,-1.58
20230204:2310,0,0,-1.9
20230205:0010,0,0,-2.43
20230205:0110,0,0,-2.44
20230205:0210,0,0,-3.24
20230205:0310,0,0,-3.63
20230205:0410,0,0,-3.59
20230205:0510,0,0,-3.45
20230205:0610,0,0,-3.28
20230205:0710,5.78,3.65,-3.66
20230205:0810,79.02,10.97,-2.69
20230205:0910,79.54,16.81,-1.37
