Time,solar_irradiance,temp,hour_sun
20230105:1911,0,0,4.23
20230105:2011,0,0,4.15
20230105:2111,0,0,4.08
20230105:2211,0,0,3.91
20230105:2311,0,0,3.63
20230106:0011,0,0,3.22
20230106:0111,0,0,2.77
20230106:0211,0,0,2.65
20230106:0311,0,0,2.52
20230106:0411,0,0,2.64
20230106:0511,0,0,2.85
20230106:0611,0,0,3.06
20230106:0711,0,0,3.08
20230106:0811,13.49,4.45,3.35
20230106:0911,66.49,9.48,3.85
20230106:1011,85.76,12.68,4.61
20230106:1111,18.31,13.79,5.69
20230106:1211,64.56,12.71,6.98
20230106:1311,45.29,9.54,8.14
20230106:1411,9.64,4.53,8.74
20230106:1511,0,0,8.54
20230106:1611,0,0,7.67
20230106:1711,0,0,7.19
20230106:1811,0,0,6.63
20230106:1911,0,0,6.86
20230106:2011,0,0,6.52
20230106:2111,0,0,6.11
20230106:2211,0,0,5.86
20230106:2311,0,0,5.49
20230107:0011,0,0,5.14
20230107:0111,0,0,4.94
20230107:0211,0,0,4.51
20230107:0311,0,0,4.26
20230107:0411,0,0,3.99
20230107:0511,0,0,4.35
20230107:0611,0,0,4.49
20230107:0711,0,0,4.63
20230107:0811,24.09,4.52,5.78
20230107:0911,65.53,9.57,6.85
20230107:1011,75.16,12.79,7.51
20230107:1111,104.07,13.92,8.07
20230107:1211,68.42,12.85,8.33
20230107:1311,11.56,9.68,8.66
20230107:1411,13.49,4.68,8.51
20230107:1511,0,0,8.08
20230107:1611,0,0,7.5
20230107:1711,0,0,7.2
20230107:1811,0,0,7.08
20230107:1911,0,0,6.72
20230107:2011,0,0,6.49
20230107:2111,0,0,6.17
20230107:2211,0,0,6.04
20230107:2311,0,0,6.37
20230108:0011,0,0,6.49
20230108:0111,0,0,6.41
20230108:0211,0,0,6.02
20230108:0311,0,0,5.43
20230108:0411,0,0,5.05
20230108:0511,0,0,5.25
20230108:0611,0,0,5.77
20230108:0711,0,0,6.26
20230108:0811,11.56,4.6,6.55
20230108:0911,33.73,9.66,6.87
20230108:1011,35.65,12.9,7.13
20230108:1111,48.18,14.05,7.44
20230108:1211,66.49,12.99,7.56
20230108:1311,47.22,9.84,7.57
20230108:1411,26.02,4.84,7.53
20230108:1511,0,0,7.46
20230108:1611,0,0,7.18
20230108:1711,0,0,7.12
20230108:1811,0,0,7
20230108:1911,0,0,6.85
20230108:2011,0,0,6.26
20230108:2111,0,0,5.85
20230108:2211,0,0,5.63
20230108:2311,0,0,5.7
20230109:0011,0,0,5.6
20230109:0111,0,0,5.14
20230109:0211,0,0,4.47
20230109:0311,0,0,4.15
20230109:0411,0,0,4.18
20230109:0511,0,0,4.25
20230109:0611,0,0,4.17
20230109:0711,0,0,4.43
20230109:0811,9.64,4.68,4.75
20230109:0911,52.03,9.77,5.24
20230109:1011,95.4,13.02,5.79
20230109:1111,98.29,14.19,6.35
20230109:1211,60.71,13.14,6.78
20230109:1311,67.45,10,7.11
20230109:1411,27.94,5,7.03
20230109:1511,0,0,6.59
20230109:1611,0,0,6.18
20230109:1711,0,0,5.54
20230109:1811,0,0,4.72
20230109:1911,0,0,4.28
20230109:2011,0,0,4.11
20230109:2111,0,0,4.32
20230109:2211,0,0,4.65
20230109:2311,0,0,4.92
20230110:0011,0,0,5.11
20230110:0111,0,0,5.1
20230110:0211,0,0,5.32
20230110:0311,0,0,5.46
20230110:0411,0,0,5.47
20230110:0511,0,0,5.22
20230110:0611,0,0,5.09
20230110:0711,0,0,5.33
20230110:0811,28.91,4.78,5.53
20230110:0911,70.34,9.88,5.88
20230110:1011,84.8,13.15,6.16
20230110:1111,82.87,14.33,6.56
20230110:1211,99.25,13.3,6.81
20230110:1311,47.22,10.16,6.84
20230110:1411,28.91,5.18,6.48
20230110:1511,0,0,5.99
20230110:1611,0,0,5.87
20230110:1711,0,0,5.77
20230110:1811,0,0,5.81
20230110:1911,0,0,5.11
20230110:2011,0,0,4.73
20230110:2111,0,0,4.68
20230110:2211,0,0,4.5
20230110:2311,0,0,4.35
20230111:0011,0,0,4.34
20230111:0111,0,0,4.35
20230111:0211,0,0,4.47
20230111:0311,0,0,4.62
20230111:0411,0,0,4.8
20230111:0511,0,0,5.05
20230111:0611,0,0,5.42
20230111:0711,0,0,5.76
20230111:0811,21.2,4.87,5.99
20230111:0911,48.18,9.99,6.17
20230111:1011,55.89,13.29,6.46
20230111:1111,48.18,14.48,6.87
20230111:1211,73.23,13.47,7.22
20230111:1311,47.22,10.33,7.54
20230111:1411,7.71,5.35,7.8
20230111:1511,0,0,7.88
20230111:1611,0,0,7.92
20230111:1711,0,0,7.95
20230111:1811,0,0,7.87
20230111:1911,0,0,7.26
20230111:2011,0,0,6.86
20230111:2111,0,0,6.45
20230111:2211,0,0,6.27
20230111:2311,0,0,5.96
20230112:0011,0,0,5.77
20230112:0111,0,0,5.83
20230112:0211,0,0,5.96
20230112:0311,0,0,5.69
20230112:0411,0,0,5.75
20230112:0511,0,0,6.01
20230112:0611,0,0,6.34
20230112:0711,0,0,6.38
20230112:0811,28.91,4.98,6.71
20230112:0911,73.23,10.12,7.41
20230112:1011,94.43,13.43,7.71
20230112:1111,88.65,14.64,7.92
20230112:1211,23.13,13.64,7.77
20230112:1311,51.07,10.51,7.95
20230112:1411,13.49,5.53,8.51
20230112:1511,0,0,9.06
20230112:1611,0,0,9.39
20230112:1711,0,0,9.49
20230112:1811,0,0,9.46
20230112:1911,0,0,9.24
20230112:2011,0,0,9.16
20230112:2111,0,0,9.29
20230112:2211,0,0,9.3
20230112:2311,0,0,9.41
20230113:0011,0,0,9.33
20230113:0111,0,0,9.19
20230113:0211,0,0,9.13
20230113:0311,0,0,9.24
20230113:0411,0,0,9.27
20230113:0511,0,0,9.11
20230113:0611,0,0,8.65
20230113:0711,0,0,8.27
20230113:0811,24.09,5.1,7.9
20230113:0911,43.36,10.25,8.19
20230113:1011,102.14,13.58,8.51
20230113:1111,88.65,14.81,8.75
20230113:1211,56.85,13.82,8.83
20230113:1311,77.09,10.7,8.85
20230113:1411,18.31,5.72,8.56
20230113:1511,0,0,8.05
20230113:1611,0,0,7.75
20230113:1711,0,0,7.44
20230113:1811,0,0,6.93
20230113:1911,0,0,6.63
20230113:2011,0,0,6.48
20230113:2111,0,0,6.72
20230113:2211,0,0,6.7
20230113:2311,0,0,6.69
20230114:0011,0,0,6.63
20230114:0111,0,0,6.65
20230114:0211,0,0,6.52
20230114:0311,0,0,6.23
20230114:0411,0,0,6.13
20230114:0511,0,0,6.37
20230114:0611,0,0,6.49
20230114:0711,0,0,6.02
20230114:0811,31.8,5.22,6.07
20230114:0911,67.45,10.39,6.32
20230114:1011,88.65,13.74,6.66
20230114:1111,113.71,14.98,7.03
20230114:1211,104.07,14,7.28
20230114:1311,78.05,10.89,7.19
20230114:1411,24.09,5.91,6.86
20230114:1511,0,0,6.49
20230114:1611,0,0,6.08
20230114:1711,0,0,5.99
20230114:1811,0,0,6.35
20230114:1911,0,0,6.7
20230114:2011,0,0,7.06
20230114:2111,0,0,7.41
20230114:2211,0,0,7.88
20230114:2311,0,0,8.42
20230115:0011,0,0,8.96
20230115:0111,0,0,9.32
20230115:0211,0,0,9.2
20230115:0311,0,0,8.74
20230115:0411,0,0,7.61
20230115:0511,0,0,6.63
20230115:0611,0,0,6.14
20230115:0711,0,0,5.94
20230115:0811,30.84,5.34,5.62
20230115:0911,57.82,10.53,5.84
20230115:1011,64.56,13.9,6.34
20230115:1111,114.67,15.16,6.75
20230115:1211,106.96,14.19,7.02
20230115:1311,73.23,11.09,6.85
20230115:1411,34.69,6.11,6.72
20230115:1511,0,0,6.44
20230115:1611,0,0,6.09
20230115:1711,0,0,6
20230115:1811,0,0,5.9
20230115:1911,0,0,5.51
20230115:2011,0,0,5.18
20230115:2111,0,0,4.87
20230115:2211,0,0,5.04
20230115:2311,0,0,5.08
20230116:0011,0,0,5.05
20230116:0111,0,0,4.84
20230116:0211,0,0,4.63
20230116:0311,0,0,4.58
20230116:0411,0,0,4.59
20230116:0511,0,0,4.61
20230116:0611,0,0,4.6
20230116:0711,0,0,3.75
20230116:0811,31.8,5.48,3.5
20230116:0911,78.05,10.69,3.71
20230116:1011,59.74,14.07,4.07
20230116:1111,53.96,15.35,4.58
20230116:1211,55.89,14.39,5.03
20230116:1311,51.07,11.29,5.22
20230116:1411,40.47,6.32,4.97
20230116:1511,0,0,4.43
20230116:1611,0,0,4
20230116:1711,0,0,3.78
20230116:1811,0,0,3.58
20230116:1911,0,0,3.82
20230116:2011,0,0,3.68
20230116:2111,0,0,3.6
20230116:2211,0,0,3.48
20230116:2311,0,0,3.18
20230117:0011,0,0,2.93
20230117:0111,0,0,2.65
20230117:0211,0,0,2.32
20230117:0311,0,0,2.11
20230117:0411,0,0,2.28
20230117:0511,0,0,2.71
20230117:0611,0,0,3.12
20230117:0711,0,0,2.39
20230117:0811,35.65,5.62,2.97
20230117:0911,75.16,10.85,3.52
20230117:1011,83.83,14.25,3.76
20230117:1111,106,15.54,3.61
20230117:1211,111.78,14.59,3.61
20230117:1311,83.83,11.5,3.68
20230117:1411,42.4,6.53,3.31
20230117:1511,0,0,2.8
20230117:1611,0,0,2.23
20230117:1711,0,0,1.85
20230117:1811,0,0,1.19
20230117:1911,0,0,0.68
20230117:2011,0,0,0.2
20230117:2111,0,0,-0.23
20230117:2211,0,0,-0.58
20230117:2311,0,0,-0.82
20230118:0011,0,0,-1.06
20230118:0111,0,0,-1.39
20230118:0211,0,0,-1.77
20230118:0311,0,0,-2.22
20230118:0411,0,0,-2.61
20230118:0511,0,0,-2.74
20230118:0611,0,0,-2.88
20230118:0711,0,0,-2.73
20230118:0811,33.73,5.77,-2.7
20230118:0911,79.98,11.01,-1.59
20230118:1011,106,14.43,-0.3
20230118:1111,124.31,15.74,0.61
20230118:1211,115.63,14.8,1.07
20230118:1311,88.65,11.71,1.1
20230118:1411,45.29,6.74,0.86
20230118:1511,0,0,0.36
20230118:1611,0,0,-0.17
20230118:1711,0,0,-0.47
20230118:1811,0,0,-0.59
20230118:1911,0,0,-0.66
20230118:2011,0,0,-0.73
20230118:2111,0,0,-1.03
20230118:2211,0,0,-1.47
20230118:2311,0,0,-1.82
20230119:0011,0,0,-2.08
20230119:0111,0,0,-2.26
20230119:0211,0,0,-2.36
20230119:0311,0,0,-2.41
20230119:0411,0,0,-2.43
20230119:0511,0,0,-2.45
20230119:0611,0,0,-2.46
20230119:0711,0,0,-2.51
20230119:0811,35.65,5.92,-2.07
20230119:0911,55.89,11.19,-1.23
20230119:1011,60.71,14.63,-0.07
20230119:1111,112.74,15.94,0.86
20230119:1211,85.76,15.02,1.33
20230119:1311,88.65,11.93,1.33
20230119:1411,33.73,6.96,0.99
20230119:1511,0,0,0.52
20230119:1611,0,0,0.27
20230119:1711,0,0,0.02
20230119:1811,0,0,-0.31
20230119:1911,0,0,-0.15
20230119:2011,0,0,-0.34
20230119:2111,0,0,-0.4
20230119:2211,0,0,-0.33
20230119:2311,0,0,-0.38
20230120:0011,0,0,-0.58
20230120:0111,0,0,-0.63
20230120:0211,0,0,-1.1
20230120:0311,0,0,-1.29
20230120:0411,0,0,-1.52
20230120:0511,0,0,-1.7
20230120:0611,0,0,-1.82
20230120:0711,0,0,-1.61
20230120:0811,29.87,6.08,-1.46
20230120:0911,53.96,11.37,-0.49
20230120:1011,90.58,14.82,0.61
20230120:1111,63.6,16.16,1.49
20230120:1211,61.67,15.24,2.1
20230120:1311,47.22,12.16,2.35
20230120:1411,26.98,7.18,2.11
20230120:1511,0,0,1.33
20230120:1611,0,0,-0.07
20230120:1711,0,0,-0.91
20230120:1811,0,0,-1.5
20230120:1911,0,0,-0.1
20230120:2011,0,0,0.45
20230120:2111,0,0,0.46
20230120:2211,0,0,-0.13
20230120:2311,0,0,-0.01
20230121:0011,0,0,0.02
20230121:0111,0,0,0.18
20230121:0211,0,0,0.15
20230121:0311,0,0,0.18
20230121:0411,0,0,0.22
20230121:0511,0,0,0.45
20230121:0611,0,0,0.32
20230121:0711,0,0,0.4
20230121:0811,28.91,6.25,0.93
20230121:0911,67.45,11.55,2.05
20230121:1011,106.96,15.03,2.86
20230121:1111,127.2,16.38,3.34
20230121:1211,85.76,15.46,3.34
20230121:1311,58.78,12.39,3.12
20230121:1411,19.27,7.41,2.99
20230121:1511,0,0,2.76
20230121:1611,0,0,2.71
20230121:1711,0,0,2.79
20230121:1811,0,0,2.96
20230121:1911,0,0,2.96
20230121:2011,0,0,3.02
20230121:2111,0,0,3.05
20230121:2211,0,0,3.05
20230121:2311,0,0,2.92
20230122:0011,0,0,2.65
20230122:0111,0,0,2.29
20230122:0211,0,0,2.09
20230122:0311,0,0,1.93
20230122:0411,0,0,1.73
20230122:0511,0,0,1.44
20230122:0611,0,0,1.36
20230122:0711,0,0,1.52
20230122:0811,41.44,6.43,1.51
20230122:0911,75.16,11.75,1.6
20230122:1011,52.03,15.24,2.04
20230122:1111,67.45,16.6,2.13
20230122:1211,69.38,15.7,2.13
20230122:1311,41.44,12.62,2.13
20230122:1411,51.07,7.65,2.14
20230122:1511,0,0,1.92
20230122:1611,0,0,1.45
20230122:1711,0,0,1.31
20230122:1811,0,0,1.31
20230122:1911,0,0,1.44
20230122:2011,0,0,1.27
20230122:2111,0,0,1.08
20230122:2211,0,0,0.68
20230122:2311,0,0,0.19
20230123:0011,0,0,0.29
20230123:0111,0,0,0.34
20230123:0211,0,0,0.34
20230123:0311,0,0,0.34
20230123:0411,0,0,0.29
20230123:0511,0,0,0.09
20230123:0611,0,0,-0.19
20230123:0711,0,0,-0.2
20230123:0811,40.47,6.61,-0.15
20230123:0911,77.09,11.95,0.25
20230123:1011,77.09,15.46,1.03
20230123:1111,68.42,16.83,1.42
20230123:1211,54.93,15.94,1.67
20230123:1311,37.58,12.86,1.71
20230123:1411,22.16,7.88,1.65
20230123:1511,0,0,1.06
20230123:1611,0,0,-0.01
20230123:1711,0,0,-0.69
20230123:1811,0,0,-1.33
20230123:1911,0,0,-1.19
20230123:2011,0,0,-1.42
20230123:2111,0,0,-1.65
20230123:2211,0,0,-1.65
20230123:2311,0,0,-1.67
20230124:0011,0,0,-1
20230124:0111,0,0,-1.32
20230124:0211,0,0,-1.55
20230124:0311,0,0,-1.1
20230124:0411,0,0,-1.36
20230124:0511,0,0,-2.06
20230124:0611,0,0,-1.67
20230124:0711,0,0,-1.41
20230124:0811,32.76,6.8,-1.13
20230124:0911,51.07,12.15,-0.55
20230124:1011,52.03,15.68,0.28
20230124:1111,53.96,17.07,0.77
20230124:1211,52.03,16.18,1.01
20230124:1311,37.58,13.11,1.03
20230124:1411,24.09,8.13,0.92
20230124:1511,0,0,0.32
20230124:1611,0,0,0.06
20230124:1711,0,0,-0.39
20230124:1811,0,0,-1.87
20230124:1911,0,0,-1.05
20230124:2011,0,0,-1.22
20230124:2111,0,0,-1.16
20230124:2211,0,0,-1.23
20230124:2311,0,0,-1.35
20230125:0011,0,0,-1.25
20230125:0111,0,0,-1.26
20230125:0211,0,0,-1.1
20230125:0311,0,0,-1.09
20230125:0411,0,0,-0.99
20230125:0511,0,0,-0.97
20230125:0611,0,0,-1.03
20230125:0711,0,0,-1.05
20230125:0811,41.44,6.99,-0.85
20230125:0911,67.45,12.36,-0.62
20230125:1011,58.78,15.91,-0.33
20230125:1111,65.53,17.31,-0.07
20230125:1211,53.96,16.43,0.18
20230125:1311,36.62,13.36,0.36
20230125:1411,25.05,8.37,0.36
20230125:1511,0.96,1.86,0.23
20230125:1611,0,0,0.11
20230125:1711,0,0,-0.03
20230125:1811,0,0,0
20230125:1911,0,0,-0.73
20230125:2011,0,0,-0.79
20230125:2111,0,0,-0.88
20230125:2211,0,0,-1.03
20230125:2311,0,0,-1.31
20230126:0011,0,0,-1.33
20230126:0111,0,0,-1.44
20230126:0211,0,0,-1.43
20230126:0311,0,0,-1.53
20230126:0411,0,0,-1.48
20230126:0511,0,0,-1.47
20230126:0611,0,0,-1.44
20230126:0711,0,0,-1.61
20230126:0811,44.33,7.19,-1.55
20230126:0911,93.47,12.58,-1.23
20230126:1011,124.31,16.14,-0.81
20230126:1111,122.38,17.56,-0.39
20230126:1211,129.12,16.69,-0.04
20230126:1311,48.18,13.61,0.19
20230126:1411,30.84,8.62,0.33
20230126:1511,0.96,2.1,0.11
20230126:1611,0,0,-0.15
20230126:1711,0,0,-0.29
20230126:1811,0,0,-0.3
20230126:1911,0,0,-0.23
20230126:2011,0,0,0.03
20230126:2111,0,0,0.34
20230126:2211,0,0,0.96
20230126:2311,0,0,1.59
20230127:0011,0,0,2.23
20230127:0111,0,0,2.76
20230127:0211,0,0,3.08
20230127:0311,0,0,3.16
20230127:0411,0,0,3.09
20230127:0511,0,0,2.95
20230127:0611,0,0,2.76
20230127:0711,0,0,2.39
20230127:0811,46.25,7.4,2.11
20230127:0911,91.54,12.81,2.48
20230127:1011,111.78,16.39,2.78
20230127:1111,125.27,17.81,2.98
20230127:1211,132.01,16.95,3
20230127:1311,104.07,13.87,2.9
20230127:1411,58.78,8.88,2.74
20230127:1511,1.93,2.35,2.22
20230127:1611,0,0,1.73
20230127:1711,0,0,1.33
20230127:1811,0,0,1.17
20230127:1911,0,0,0.81
20230127:2011,0,0,0.47
20230127:2111,0,0,0.27
20230127:2211,0,0,-0.36
20230127:2311,0,0,-0.56
20230128:0011,0,0,-0.73
20230128:0111,0,0,-1.3
20230128:0211,0,0,-1.52
20230128:0311,0,0,-1.58
20230128:0411,0,0,-1.52
20230128:0511,0,0,-1.45
20230128:0611,0,0,-1.66
20230128:0711,0,0,-0.91
20230128:0811,49.14,7.61,-0.68
20230128:0911,88.65,13.04,0.52
20230128:1011,76.13,16.63,1.29
20230128:1111,96.85,18.07,1.5
20230128:1211,120.45,17.21,1.49
20230128:1311,96.36,14.14,1.51
20230128:1411,62.63,9.14,1.43
20230128:1511,3.85,2.6,0.9
20230128:1611,0,0,-0.07
20230128:1711,0,0,-0.37
20230128:1811,0,0,-0.37
20230128:1911,0,0,-0.11
20230128:2011,0,0,0.26
20230128:2111,0,0,0.48
20230128:2211,0,0,0.68
20230128:2311,0,0,0.84
20230129:0011,0,0,1.03
20230129:0111,0,0,1.23
20230129:0211,0,0,1.45
20230129:0311,0,0,1.54
20230129:0411,0,0,1.81
20230129:0511,0,0,2.08
20230129:0611,0,0,2.35
20230129:0711,0,0,2.21
20230129:0811,49.14,7.83,2.49
20230129:0911,28.91,13.27,2.83
20230129:1011,25.05,16.89,3.14
20230129:1111,38.23,18.34,3.32
20230129:1211,31.8,17.48,3.37
20230129:1311,26.02,14.41,3.35
20230129:1411,11.56,9.4,3.38
20230129:1511,1.93,2.85,3.43
20230129:1611,0,0,3.35
20230129:1711,0,0,3.26
20230129:1811,0,0,3.11
20230129:1911,0,0,2.57
20230129:2011,0,0,2.45
20230129:2111,0,0,2.34
20230129:2211,0,0,2.3
20230129:2311,0,0,2.29
20230130:0011,0,0,2.21
20230130:0111,0,0,2.25
20230130:0211,0,0,2.51
20230130:0311,0,0,2.95
20230130:0411,0,0,3.36
20230130:0511,0,0,3.52
20230130:0611,0,0,3.97
20230130:0711,0,0,4.04
20230130:0811,52.03,8.05,4.27
20230130:0911,92.51,13.52,4.59
20230130:1011,114.67,17.15,4.75
20230130:1111,64.97,18.61,5.05
20230130:1211,129.51,17.76,5.32
20230130:1311,42.4,14.68,4.94
20230130:1411,58.78,9.67,4.73
20230130:1511,3.85,3.11,4.5
20230130:1611,0,0,4.29
20230130:1711,0,0,4.2
20230130:1811,0,0,4.49
20230130:1911,0,0,3.92
20230130:2011,0,0,3.62
20230130:2111,0,0,3.38
20230130:2211,0,0,3.28
20230130:2311,0,0,2.91
20230131:0011,0,0,2.61
20230131:0111,0,0,2.33
20230131:0211,0,0,2.15
20230131:0311,0,0,2.05
20230131:0411,0,0,1.98
20230131:0511,0,0,1.87
20230131:0611,0,0,1.82
20230131:0711,0,0,2.09
20230131:0811,56.85,8.28,2.62
20230131:0911,40.47,13.77,3.39
20230131:1011,48.03,17.41,3.93
20230131:1111,42.15,18.89,4.45
20230131:1211,95.08,18.04,4.35
20230131:1311,54.93,14.96,4.02
20230131:1411,40.47,9.94,3.99
20230131:1511,3.85,3.37,4.49
20230131:1611,0,0,5.14
20230131:1711,0,0,5.65
20230131:1811,0,0,5.32
20230131:1911,0,0,4.72
20230131:2011,0,0,4.31
20230131:2111,0,0,3.71
20230131:2211,0,0,3.39
20230131:2311,0,0,3.3
20230201:0011,0,0,3.21
20230201:0111,0,0,3.17
20230201:0211,0,0,3.23
20230201:0311,0,0,3.54
20230201:0411,0,0,3.43
20230201:0511,0,0,3.26
20230201:0611,0,0,2.99
20230201:0711,0,0,2.92
20230201:0811,54.93,8.52,2.93
20230201:0911,106,14.02,3.26
20230201:1011,27.45,17.68,3.78
20230201:1111,44.11,19.17,4.39
20230201:1211,25.49,18.32,4.86
20230201:1311,68.42,15.24,5.13
20230201:1411,72.27,10.21,5.07
20230201:1511,4.82,3.64,4.76
20230201:1611,0,0,3.97
20230201:1711,0,0,3.68
20230201:1811,0,0,3.59
20230201:1911,0,0,3.55
20230201:2011,0,0,3.6
20230201:2111,0,0,3.67
20230201:2211,0,0,3.66
20230201:2311,0,0,3.9
20230202:0011,0,0,3.8
20230202:0111,0,0,3.96
20230202:0211,0,0,3.94
20230202:0311,0,0,3.72
20230202:0411,0,0,3.38
20230202:0511,0,0,2.69
20230202:0611,0,0,2.2
20230202:0711,0.96,1.82,2.41
20230202:0811,58.78,8.76,2.37
20230202:0911,106.96,14.28,2.51
20230202:1011,129.19,17.96,2.7
20230202:1111,139.78,19.45,2.98
20230202:1211,60.86,18.61,3.1
20230202:1311,93.47,15.52,3.18
20230202:1411,41.44,10.49,3.12
20230202:1511,18.31,3.9,2.78
20230202:1611,0,0,1.83
20230202:1711,0,0,0.98
20230202:1811,0,0,0.44
20230202:1911,0,0,0.3
20230202:2011,0,0,-0.05
20230202:2111,0,0,-0.33
20230202:2211,0,0,-0.37
20230202:2311,0,0,0
20230203:0011,0,0,0.56
20230203:0111,0,0,1.08
20230203:0211,0,0,1.45
20230203:0311,0,0,1.2
20230203:0411,0,0,1.24
20230203:0511,0,0,2.21
20230203:0611,0,0,4.52
20230203:0711,0.96,2.05,5.57
20230203:0811,28.91,9.01,6.06
20230203:0911,58.78,14.55,6.61
20230203:1011,36.27,18.24,6.99
20230203:1111,123.98,19.74,6.77
20230203:1211,135.89,18.91,6.51
20230203:1311,114.67,15.81,6.64
20230203:1411,21.2,10.77,6.15
20230203:1511,13.49,4.17,6.27
20230203:1611,0,0,6.41
20230203:1711,0,0,6.25
20230203:1811,0,0,5.73
20230203:1911,0,0,4.2
20230203:2011,0,0,3.54
20230203:2111,0,0,2.95
20230203:2211,0,0,2.34
20230203:2311,0,0,2.08
20230204:0011,0,0,1.67
20230204:0111,0,0,1.46
20230204:0211,0,0,1.25
20230204:0311,0,0,1.1
20230204:0411,0,0,0.98
20230204:0511,0,0,0.96
20230204:0611,0,0,0.72
20230204:0711,3.85,2.29,0.31
20230204:0811,64.56,9.26,0.39
20230204:0911,100.22,14.82,1.07
20230204:1011,117.6,18.52,1.51
20230204:1111,136.74,20.04,1.69
20230204:1211,129.33,19.2,1.59
20230204:1311,124.31,16.11,1.22
20230204:1411,48.18,11.05,0.85
20230204:1511,21.2,4.44,0.34
20230204:1611,0,0,-0.3
20230204:1711,0,0,-0.98
20230204:1811,0,0,-1.11
20230204:1911,0,0,-1.42
20230204:2011,0,0,-1.72
20230204:2111,0,0,-1.82
20230204:2211,0,0,-2.39
20230204:2311,0,0,-2.59
20230205:0011,0,0,-3.22
20230205:0111,0,0,-3.7
20230205:0211,0,0,-3.64
20230205:0311,0,0,-3.6
20230205:0411,0,0,-3.72
20230205:0511,0,0,-3.71
20230205:0611,0,0,-3.66
20230205:0711,3.85,2.53,-3.67
20230205:0811,66.49,9.52,-2.8
20230205:0911,115.63,15.09,-1.15
20230205:1011,138.68,18.82,0.03
