Time,solar_irradiance,temp,hour_sun
20230114:0211,0.0,6.16,0.0
20230114:0311,0.0,5.88,0.0
20230114:0411,0.0,6.01,0.0
20230114:0511,0.0,6.21,0.0
20230114:0611,0.0,6.24,0.0
20230114:0711,0.0,5.86,0.0
20230114:0811,38.47,5.89,5.02
20230114:0911,149.51,6.04,10.25
20230114:1011,149.5,6.39,13.68
20230114:1111,127.29,6.82,15.0
20230114:1211,271.72,6.99,14.1
20230114:1311,86.6,6.82,11.06
20230114:1411,17.4,6.51,6.14
20230114:1511,0.0,6.11,0.0
20230114:1611,0.0,5.75,0.0
20230114:1711,0.0,6.09,0.0
20230114:1811,0.0,6.39,0.0
20230114:1911,0.0,6.69,0.0
20230114:2011,0.0,7.06,0.0
20230114:2111,0.0,7.5,0.0
20230114:2211,0.0,8.0,0.0
20230114:2311,0.0,8.49,0.0
20230115:0011,0.0,8.95,0.0
20230115:0111,0.0,9.16,0.0
20230115:0211,0.0,8.81,0.0
20230115:0311,0.0,7.88,0.0
20230115:0411,0.0,6.81,0.0
20230115:0511,0.0,6.2,0.0
20230115:0611,0.0,5.82,0.0
20230115:0711,0.0,5.59,0.0
20230115:0811,114.15,5.21,5.15
20230115:0911,28.39,5.55,10.4
20230115:1011,163.8,6.03,13.84
20230115:1111,117.57,6.42,15.18
20230115:1211,388.04,6.63,14.29
20230115:1311,106.91,6.5,11.25
20230115:1411,112.62,6.42,6.34
20230115:1511,0.0,6.12,0.0
20230115:1611,0.0,5.83,0.0
20230115:1711,0.0,5.76,0.0
20230115:1811,0.0,5.63,0.0
20230115:1911,0.0,4.95,0.0
20230115:2011,0.0,4.66,0.0
20230115:2111,0.0,4.6,0.0
20230115:2211,0.0,4.73,0.0
20230115:2311,0.0,4.73,0.0
20230116:0011,0.0,4.61,0.0
20230116:0111,0.0,4.46,0.0
20230116:0211,0.0,4.4,0.0
20230116:0311,0.0,4.32,0.0
20230116:0411,0.0,4.37,0.0
20230116:0511,0.0,4.4,0.0
20230116:0611,0.0,4.28,0.0
20230116:0711,0.0,3.4,0.0
20230116:0811,91.87,3.23,5.28
20230116:0911,490.17,3.42,10.55
20230116:1011,665.59,3.77,14.01
20230116:1111,441.04,4.23,15.36
20230116:1211,649.48,4.69,14.48
20230116:1311,555.54,4.95,11.46
20230116:1411,99.58,4.82,6.54
20230116:1511,0.0,4.49,0.0
20230116:1611,0.0,4.15,0.0
20230116:1711,0.0,3.92,0.0
20230116:1811,0.0,3.72,0.0
20230116:1911,0.0,3.92,0.0
20230116:2011,0.0,3.86,0.0
20230116:2111,0.0,3.74,0.0
20230116:2211,0.0,3.59,0.0
20230116:2311,0.0,3.36,0.0
20230117:0011,0.0,3.13,0.0
20230117:0111,0.0,2.8,0.0
20230117:0211,0.0,2.66,0.0
20230117:0311,0.0,2.59,0.0
20230117:0411,0.0,2.94,0.0
20230117:0511,0.0,3.28,0.0
20230117:0611,0.0,3.48,0.0
20230117:0711,0.0,2.63,0.0
20230117:0811,139.16,3.1,5.42
20230117:0911,57.41,3.19,10.71
20230117:1011,225.39,3.14,14.19
20230117:1111,52.21,3.06,15.56
20230117:1211,78.72,3.36,14.69
20230117:1311,223.36,3.38,11.66
20230117:1411,202.43,2.97,6.75
20230117:1511,0.0,2.56,0.0
20230117:1611,0.0,1.9,0.0
20230117:1711,0.0,1.58,0.0
20230117:1811,0.0,0.97,0.0
20230117:1911,0.0,0.62,0.0
20230117:2011,0.0,0.18,0.0
20230117:2111,0.0,-0.2,0.0
20230117:2211,0.0,-0.5,0.0
20230117:2311,0.0,-0.75,0.0
20230118:0011,0.0,-0.97,0.0
20230118:0111,0.0,-1.25,0.0
20230118:0211,0.0,-1.62,0.0
20230118:0311,0.0,-2.26,0.0
20230118:0411,0.0,-2.82,0.0
20230118:0511,0.0,-2.92,0.0
20230118:0611,0.0,-2.97,0.0
20230118:0711,0.0,-2.84,0.0
20230118:0811,85.86,-2.6,5.57
20230118:0911,68.11,-1.45,10.88
20230118:1011,88.03,0.21,14.37
20230118:1111,201.84,0.97,15.75
20230118:1211,470.19,1.35,14.9
20230118:1311,601.18,1.35,11.88
20230118:1411,175.1,1.07,6.97
20230118:1511,0.0,0.29,0.0
20230118:1611,0.0,-0.59,0.0
20230118:1711,0.0,-0.98,0.0
20230118:1811,0.0,-1.14,0.0
20230118:1911,0.0,-1.35,0.0
20230118:2011,0.0,-1.4,0.0
20230118:2111,0.0,-1.57,0.0
20230118:2211,0.0,-1.8,0.0
