Time,solar_irradiance,temp,hour_sun
20230105:0310,0,0,8.94
20230105:0410,0,0,8.91
20230105:0510,0,0,8.81
20230105:0610,0,0,8.77
20230105:0710,0,0,8.4
20230105:0810,30.84,5.89,8.47
20230105:0910,81.91,11.41,8.35
20230105:1010,64.56,15.03,8.31
20230105:1110,125.27,16.42,8.61
20230105:1210,81.91,15.45,8.87
20230105:1310,75.16,12.22,8.66
20230105:1410,35.65,7.02,8.57
20230105:1510,0,0,7.91
20230105:1610,0,0,7.45
20230105:1710,0,0,7.23
20230105:1810,0,0,7.03
20230105:1910,0,0,7.67
20230105:2010,0,0,7.59
20230105:2110,0,0,7.43
20230105:2210,0,0,7.36
20230105:2310,0,0,7.15
20230106:0010,0,0,6.88
20230106:0110,0,0,6.89
20230106:0210,0,0,6.98
20230106:0310,0,0,7.22
20230106:0410,0,0,7.57
20230106:0510,0,0,7.91
20230106:0610,0,0,8.29
20230106:0710,0,0,8.28
20230106:0810,24.09,5.95,8.38
20230106:0910,58.78,11.49,8.89
20230106:1010,87.69,15.12,9.41
20230106:1110,110.82,16.53,9.58
20230106:1210,119.49,15.58,9.63
20230106:1310,85.76,12.36,9.66
20230106:1410,24.09,7.16,9.54
20230106:1510,0,0,9.26
20230106:1610,0,0,8.93
20230106:1710,0,0,8.45
20230106:1810,0,0,7.97
20230106:1910,0,0,8.63
20230106:2010,0,0,8.5
20230106:2110,0,0,8.21
20230106:2210,0,0,7.88
20230106:2310,0,0,7.64
20230107:0010,0,0,7.8
20230107:0110,0,0,7.82
20230107:0210,0,0,8.05
20230107:0310,0,0,8.16
20230107:0410,0,0,7.79
20230107:0510,0,0,7.56
20230107:0610,0,0,7.17
20230107:0710,0,0,7.11
20230107:0810,38.54,6.01,7
20230107:0910,76.13,11.57,7.67
20230107:1010,84.8,15.23,8.54
20230107:1110,43.36,16.65,9.04
20230107:1210,119.49,15.72,9.3
20230107:1310,89.62,12.51,9.44
20230107:1410,9.64,7.32,9.16
20230107:1510,0,0,8.38
20230107:1610,0,0,7.37
20230107:1710,0,0,6.73
20230107:1810,0,0,6.54
20230107:1910,0,0,7.11
20230107:2010,0,0,6.88
20230107:2110,0,0,6.64
20230107:2210,0,0,6.29
20230107:2310,0,0,6.05
20230108:0010,0,0,6.08
20230108:0110,0,0,6.09
20230108:0210,0,0,5.96
20230108:0310,0,0,5.91
20230108:0410,0,0,5.76
20230108:0510,0,0,5.73
20230108:0610,0,0,5.84
20230108:0710,0,0,6.16
20230108:0810,14.45,6.08,6.58
20230108:0910,50.11,11.66,6.96
20230108:1010,106,15.34,7.12
20230108:1110,57.82,16.78,7.51
20230108:1210,123.34,15.86,8.41
20230108:1310,77.09,12.66,8.7
20230108:1410,42.4,7.48,8.52
20230108:1510,0,0,8.17
20230108:1610,0,0,7.76
20230108:1710,0,0,7.57
20230108:1810,0,0,7.29
20230108:1910,0,0,6
20230108:2010,0,0,5.61
20230108:2110,0,0,5.39
20230108:2210,0,0,5.33
20230108:2310,0,0,5.12
20230109:0010,0,0,4.99
20230109:0110,0,0,5.1
20230109:0210,0,0,5.36
20230109:0310,0,0,5.45
20230109:0410,0,0,5.49
20230109:0510,0,0,5.13
20230109:0610,0,0,4.82
20230109:0710,0,0,6.01
20230109:0810,33.73,6.16,6.21
20230109:0910,66.49,11.76,6.44
20230109:1010,120.45,15.45,6.4
20230109:1110,118.52,16.92,6.38
20230109:1210,92.51,16.01,6.42
20230109:1310,82.87,12.82,6.29
20230109:1410,52.03,7.64,6.21
20230109:1510,0,0,5.66
20230109:1610,0,0,4.86
20230109:1710,0,0,4.42
20230109:1810,0,0,4.21
20230109:1910,0,0,4.44
20230109:2010,0,0,4.58
20230109:2110,0,0,4.79
20230109:2210,0,0,4.85
20230109:2310,0,0,4.72
20230110:0010,0,0,4.62
20230110:0110,0,0,4.58
20230110:0210,0,0,4.56
20230110:0310,0,0,4.55
20230110:0410,0,0,4.58
20230110:0510,0,0,4.6
20230110:0610,0,0,4.56
20230110:0710,0,0,4.23
20230110:0810,39.51,6.25,4.23
20230110:0910,88.65,11.87,4.43
20230110:1010,104.07,15.58,4.8
20230110:1110,133.94,17.06,5.18
20230110:1210,113.71,16.17,5.54
20230110:1310,83.83,12.99,5.83
20230110:1410,53.96,7.81,5.75
20230110:1510,0,0,5.28
20230110:1610,0,0,4.41
20230110:1710,0,0,3.85
20230110:1810,0,0,3.4
20230110:1910,0,0,3.43
20230110:2010,0,0,3.37
20230110:2110,0,0,3.33
20230110:2210,0,0,3.41
20230110:2310,0,0,3.44
20230111:0010,0,0,3.38
20230111:0110,0,0,3.57
20230111:0210,0,0,3.84
20230111:0310,0,0,4.41
20230111:0410,0,0,4.95
20230111:0510,0,0,5.36
20230111:0610,0,0,5.71
20230111:0710,0,0,5.69
20230111:0810,26.98,6.34,6.29
20230111:0910,76.13,11.98,7.01
20230111:1010,117.56,15.71,7.72
20230111:1110,65.53,17.21,8.22
20230111:1210,80.94,16.33,8.59
20230111:1310,87.69,13.16,8.51
20230111:1410,26.02,7.99,8.52
20230111:1510,0,0,8.58
20230111:1610,0,0,8.46
20230111:1710,0,0,8.06
20230111:1810,0,0,7.14
20230111:1910,0,0,7.02
20230111:2010,0,0,6.31
20230111:2110,0,0,5.93
20230111:2210,0,0,5.59
20230111:2310,0,0,5.36
20230112:0010,0,0,5.26
20230112:0110,0,0,5.08
20230112:0210,0,0,5.25
20230112:0310,0,0,5.5
20230112:0410,0,0,5.68
20230112:0510,0,0,5.8
20230112:0610,0,0,5.86
20230112:0710,0,0,6.5
20230112:0810,40.47,6.44,6.65
20230112:0910,77.09,12.1,7
20230112:1010,91.54,15.85,7.23
20230112:1110,74.2,17.37,6.83
20230112:1210,117.56,16.5,6.62
20230112:1310,66.49,13.34,6.73
20230112:1410,38.54,8.17,7.08
20230112:1510,0,0,7.29
20230112:1610,0,0,7.32
20230112:1710,0,0,7.47
20230112:1810,0,0,7.59
20230112:1910,0,0,7.85
20230112:2010,0,0,7.97
20230112:2110,0,0,8.11
20230112:2210,0,0,8.22
20230112:2310,0,0,8.34
20230113:0010,0,0,8.35
20230113:0110,0,0,8.28
20230113:0210,0,0,8.38
20230113:0310,0,0,8.48
20230113:0410,0,0,8.53
20230113:0510,0,0,8.6
20230113:0610,0,0,8.58
20230113:0710,0,0,8.6
20230113:0810,35.65,6.55,8.57
20230113:0910,26.02,12.23,8.57
20230113:1010,71.31,16,8.57
20230113:1110,129.12,17.53,8.17
20230113:1210,55.89,16.68,7.62
20230113:1310,62.63,13.52,7.5
20230113:1410,36.62,8.36,7.5
20230113:1510,0,0,6.95
20230113:1610,0,0,6.39
20230113:1710,0,0,5.96
20230113:1810,0,0,5.81
20230113:1910,0,0,5.64
20230113:2010,0,0,5.45
20230113:2110,0,0,5.36
20230113:2210,0,0,5.4
20230113:2310,0,0,5.53
20230114:0010,0,0,5.47
20230114:0110,0,0,5.55
20230114:0210,0,0,5.59
20230114:0310,0,0,5.43
20230114:0410,0,0,5.17
20230114:0510,0,0,5.05
20230114:0610,0,0,4.63
20230114:0710,0,0,4.78
20230114:0810,42.4,6.66,4.31
20230114:0910,85.76,12.36,4.78
20230114:1010,110.82,16.15,5.56
20230114:1110,116.6,17.71,6.52
20230114:1210,73.23,16.87,7.07
20230114:1310,64.56,13.72,6.77
20230114:1410,30.84,8.55,6.81
20230114:1510,0.96,1.77,7.08
20230114:1610,0,0,7.04
20230114:1710,0,0,6.54
20230114:1810,0,0,6.24
20230114:1910,0,0,6.62
20230114:2010,0,0,6.83
20230114:2110,0,0,7.17
20230114:2210,0,0,7.71
20230114:2310,0,0,8.31
20230115:0010,0,0,8.74
20230115:0110,0,0,9.09
20230115:0210,0,0,9.4
20230115:0310,0,0,9.51
20230115:0410,0,0,9.55
20230115:0510,0,0,9.19
20230115:0610,0,0,8.23
20230115:0710,0,0,6.31
20230115:0810,27.94,6.79,5.49
20230115:0910,55.89,12.5,5.07
20230115:1010,115.63,16.31,5.13
20230115:1110,73.23,17.88,5.56
20230115:1210,123.34,17.06,5.46
20230115:1310,77.09,13.91,4.86
20230115:1410,37.58,8.75,4.59
20230115:1510,1.93,1.97,4.46
20230115:1610,0,0,3.92
20230115:1710,0,0,3.64
20230115:1810,0,0,3.64
20230115:1910,0,0,3.36
20230115:2010,0,0,3.33
20230115:2110,0,0,3.29
20230115:2210,0,0,3.55
20230115:2310,0,0,3.61
20230116:0010,0,0,3.62
20230116:0110,0,0,3.66
20230116:0210,0,0,3.59
20230116:0310,0,0,3.5
20230116:0410,0,0,3.06
20230116:0510,0,0,2.52
20230116:0610,0,0,2.04
20230116:0710,0,0,1.99
20230116:0810,41.44,6.91,2.15
20230116:0910,52.03,12.65,2.78
20230116:1010,67.45,16.48,3.79
20230116:1110,113.44,18.07,4.87
20230116:1210,54.93,17.25,5.53
20230116:1310,107.92,14.12,5.97
20230116:1410,54.93,8.95,5.94
20230116:1510,1.93,2.17,5.75
20230116:1610,0,0,5.3
20230116:1710,0,0,5
20230116:1810,0,0,4.98
20230116:1910,0,0,4.3
20230116:2010,0,0,4.44
20230116:2110,0,0,4.44
20230116:2210,0,0,3.93
20230116:2310,0,0,3.34
20230117:0010,0,0,3.28
20230117:0110,0,0,3.4
20230117:0210,0,0,3.34
20230117:0310,0,0,2.9
20230117:0410,0,0,2.43
20230117:0510,0,0,2.24
20230117:0610,0,0,2.02
20230117:0710,0,0,1.74
20230117:0810,37.58,7.05,1.29
20230117:0910,57.82,12.8,1.48
20230117:1010,125.27,16.65,1.96
20230117:1110,136.19,18.26,2.58
20230117:1210,46.25,17.46,3.04
20230117:1310,108.89,14.32,3.11
20230117:1410,65.53,9.16,3.01
20230117:1510,5.78,2.38,2.45
20230117:1610,0,0,1.68
20230117:1710,0,0,-0.38
20230117:1810,0,0,-1.63
20230117:1910,0,0,-1.82
20230117:2010,0,0,-2.1
20230117:2110,0,0,-2.06
20230117:2210,0,0,-1.92
20230117:2310,0,0,-1.35
20230118:0010,0,0,-1.08
20230118:0110,0,0,-0.81
20230118:0210,0,0,-0.62
20230118:0310,0,0,-0.71
20230118:0410,0,0,-0.61
20230118:0510,0,0,-0.61
20230118:0610,0,0,-0.78
20230118:0710,0,0,-1.61
20230118:0810,13.49,7.19,-1.45
20230118:0910,34.69,12.96,-1.07
20230118:1010,34.69,16.84,-0.59
20230118:1110,102.75,18.46,-0.3
20230118:1210,124.31,17.67,0.15
20230118:1310,62.63,14.54,0.13
20230118:1410,65.53,9.38,0.26
20230118:1510,5.78,2.59,0.02
20230118:1610,0,0,-0.2
20230118:1710,0,0,-0.45
20230118:1810,0,0,-0.68
20230118:1910,0,0,-0.81
20230118:2010,0,0,-1.25
20230118:2110,0,0,-1.95
20230118:2210,0,0,-2.97
20230118:2310,0,0,-3.85
20230119:0010,0,0,-4.43
20230119:0110,0,0,-4.78
20230119:0210,0,0,-5.07
20230119:0310,0,0,-5.18
20230119:0410,0,0,-5.1
20230119:0510,0,0,-4.86
20230119:0610,0,0,-4.53
20230119:0710,0,0,-3.5
20230119:0810,51.07,7.34,-2.53
20230119:0910,91.54,13.13,-1.48
20230119:1010,116.6,17.02,-0.63
20230119:1110,129.06,18.66,0.43
20230119:1210,112.05,17.88,0.96
20230119:1310,102.14,14.76,1.38
20230119:1410,63.6,9.59,0.96
20230119:1510,2.89,2.8,0.2
20230119:1610,0,0,-0.71
20230119:1710,0,0,-1.1
20230119:1810,0,0,-1.45
20230119:1910,0,0,-1.26
20230119:2010,0,0,-1.41
20230119:2110,0,0,-1.47
20230119:2210,0,0,-1.39
20230119:2310,0,0,-1.22
20230120:0010,0,0,-1.36
20230120:0110,0,0,-1.65
20230120:0210,0,0,-1.81
20230120:0310,0,0,-2.08
20230120:0410,0,0,-2.23
20230120:0510,0,0,-2.43
20230120:0610,0,0,-2.71
20230120:0710,0,0,-2.05
20230120:0810,43.36,7.49,-1.84
20230120:0910,85.76,13.31,-1.25
20230120:1010,81.36,17.22,-1.24
20230120:1110,143.04,18.87,-0.35
20230120:1210,100.78,18.1,0.25
20230120:1310,106.96,14.98,0.55
20230120:1410,44.33,9.82,0.55
20230120:1510,7.71,3.02,0.31
20230120:1610,0,0,-0.13
20230120:1710,0,0,-0.47
20230120:1810,0,0,-0.81
20230120:1910,0,0,-1.61
20230120:2010,0,0,-1.67
20230120:2110,0,0,-1.73
20230120:2210,0,0,-1.61
20230120:2310,0,0,-1.79
20230121:0010,0,0,-1.86
20230121:0110,0,0,-1.81
20230121:0210,0,0,-1.97
20230121:0310,0,0,-2.13
20230121:0410,0,0,-2.45
20230121:0510,0,0,-2.61
20230121:0610,0,0,-2.74
20230121:0710,0,0,-2.96
20230121:0810,27.94,7.65,-2.75
20230121:0910,41.44,13.49,-2.37
20230121:1010,77.44,17.42,-1.84
20230121:1110,59.8,19.09,-1.33
20230121:1210,67.64,18.33,-0.88
20230121:1310,87.69,15.21,-0.68
20230121:1410,38.54,10.05,-0.67
20230121:1510,2.89,3.24,-0.71
20230121:1610,0,0,-0.73
20230121:1710,0,0,-0.73
20230121:1810,0,0,-0.88
20230121:1910,0,0,-1.03
20230121:2010,0,0,-1.07
20230121:2110,0,0,-1.07
20230121:2210,0,0,-1.02
20230121:2310,0,0,-0.96
20230122:0010,0,0,-0.94
20230122:0110,0,0,-0.99
20230122:0210,0,0,-1.04
20230122:0310,0,0,-1.06
20230122:0410,0,0,-1.06
20230122:0510,0,0,-1.12
20230122:0610,0,0,-1.07
20230122:0710,0,0,-1.2
20230122:0810,36.62,7.82,-1.13
20230122:0910,52.03,13.67,-0.79
20230122:1010,53.91,17.63,-0.47
20230122:1110,88.22,19.31,-0.23
20230122:1210,40.19,18.56,-0.03
20230122:1310,111.78,15.45,0.07
20230122:1410,12.53,10.28,-0.05
20230122:1510,4.82,3.47,-0.3
20230122:1610,0,0,-0.63
20230122:1710,0,0,-0.57
20230122:1810,0,0,-0.5
20230122:1910,0,0,-1.18
20230122:2010,0,0,-1.19
20230122:2110,0,0,-1.12
20230122:2210,0,0,-1.27
20230122:2310,0,0,-1.18
20230123:0010,0,0,-1.26
20230123:0110,0,0,-1.22
20230123:0210,0,0,-1.16
20230123:0310,0,0,-1.16
20230123:0410,0,0,-1.14
20230123:0510,0,0,-1.08
20230123:0610,0,0,-1.05
20230123:0710,0,0,-1.36
20230123:0810,38.54,7.99,-1.31
20230123:0910,52.03,13.87,-1.05
20230123:1010,71.56,17.84,-0.69
20230123:1110,56.85,19.54,-0.38
20230123:1210,49.01,18.8,0.01
20230123:1310,58.78,15.69,0.29
20230123:1410,72.27,10.52,0.51
20230123:1510,14.45,3.7,0.47
20230123:1610,0,0,0.31
20230123:1710,0,0,0.19
20230123:1810,0,0,0.12
20230123:1910,0,0,-0.09
20230123:2010,0,0,-0.18
20230123:2110,0,0,-0.22
20230123:2210,0,0,-0.3
20230123:2310,0,0,-0.38
20230124:0010,0,0,-0.51
20230124:0110,0,0,-0.62
20230124:0210,0,0,-0.76
20230124:0310,0,0,-0.9
20230124:0410,0,0,-1.12
20230124:0510,0,0,-1.24
20230124:0610,0,0,-1.19
20230124:0710,0,0,-0.95
20230124:0810,39.51,8.17,-0.88
20230124:0910,56.85,14.07,-0.51
20230124:1010,53.91,18.06,-0.21
20230124:1110,54.89,19.78,0.13
20230124:1210,52.93,19.04,0.52
20230124:1310,43.36,15.94,0.68
20230124:1410,31.8,10.76,0.74
20230124:1510,5.78,3.94,0.57
20230124:1610,0,0,0.37
20230124:1710,0,0,0.23
20230124:1810,0,0,0.11
20230124:1910,0,0,-0.56
20230124:2010,0,0,-0.55
20230124:2110,0,0,-0.62
20230124:2210,0,0,-0.53
20230124:2310,0,0,-0.61
20230125:0010,0,0,-0.6
20230125:0110,0,0,-0.62
20230125:0210,0,0,-0.62
20230125:0310,0,0,-0.68
20230125:0410,0,0,-0.72
20230125:0510,0,0,-0.73
20230125:0610,0,0,-0.75
20230125:0710,0,0,-0.97
20230125:0810,43.36,8.36,-0.76
20230125:0910,62.63,14.28,-0.34
20230125:1010,52.93,18.29,0.09
20230125:1110,50.97,20.02,0.42
20230125:1210,49.99,19.29,0.7
20230125:1310,78.05,16.19,0.69
20230125:1410,24.09,11,0.67
20230125:1510,3.85,4.17,0.42
20230125:1610,0,0,0.72
20230125:1710,0,0,0.52
20230125:1810,0,0,-0.77
20230125:1910,0,0,-0.75
20230125:2010,0,0,-0.99
20230125:2110,0,0,-1.05
20230125:2210,0,0,-1.1
20230125:2310,0,0,-1.24
20230126:0010,0,0,-1.45
20230126:0110,0,0,-1.64
20230126:0210,0,0,-2
20230126:0310,0,0,-2.86
20230126:0410,0,0,-3.08
20230126:0510,0,0,-3.04
20230126:0610,0,0,-3.25
20230126:0710,0,0,-2.92
20230126:0810,58.78,8.55,-2.61
20230126:0910,110.82,14.49,-2.02
20230126:1010,139.46,18.52,-1.79
20230126:1110,55.87,20.27,-1.61
20230126:1210,46.07,19.55,-1.48
20230126:1310,36.27,16.44,-1.39
20230126:1410,45.29,11.25,-1.44
20230126:1510,7.71,4.42,-1.55
20230126:1610,0,0,-1.74
20230126:1710,0,0,-1.9
20230126:1810,0,0,-2.09
20230126:1910,0,0,-2.65
20230126:2010,0,0,-2.74
20230126:2110,0,0,-2.82
20230126:2210,0,0,-2.9
20230126:2310,0,0,-2.94
20230127:0010,0,0,-2.94
20230127:0110,0,0,-2.9
20230127:0210,0,0,-2.86
20230127:0310,0,0,-2.86
20230127:0410,0,0,-2.77
20230127:0510,0,0,-2.67
20230127:0610,0,0,-2.69
20230127:0710,0,0,-2.77
20230127:0810,40.47,8.75,-2.61
20230127:0910,29.87,14.71,-2.18
20230127:1010,95.08,18.76,-1.74
20230127:1110,156.2,20.52,-1.33
20230127:1210,87.24,19.81,-0.79
20230127:1310,66.66,16.7,-0.6
20230127:1410,41.44,11.51,-0.39
20230127:1510,8.67,4.66,-0.44
20230127:1610,0,0,-0.54
20230127:1710,0,0,-0.55
20230127:1810,0,0,-0.35
20230127:1910,0,0,-0.37
20230127:2010,0,0,-0.28
20230127:2110,0,0,-0.25
20230127:2210,0,0,-0.34
20230127:2310,0,0,-0.43
20230128:0010,0,0,-0.59
20230128:0110,0,0,-0.86
20230128:0210,0,0,-1.16
20230128:0310,0,0,-1.45
20230128:0410,0,0,-1.7
20230128:0510,0,0,-2.05
20230128:0610,0,0,-2.58
20230128:0710,0,0,-2.87
20230128:0810,45.29,8.96,-2.96
20230128:0910,63.6,14.94,-2.95
20230128:1010,54.89,19,-2.61
20230128:1110,54.89,20.78,-2.39
20230128:1210,47.05,20.08,-2.21
20230128:1310,35.29,16.96,-2.13
20230128:1410,28.91,11.76,-2.18
20230128:1510,7.71,4.91,-2.13
20230128:1610,0,0,-2.73
20230128:1710,0,0,-2.73
20230128:1810,0,0,-2.32
20230128:1910,0,0,-3.45
20230128:2010,0,0,-4.22
20230128:2110,0,0,-3.11
20230128:2210,0,0,-3.55
20230128:2310,0,0,-4.32
20230129:0010,0,0,-4.97
20230129:0110,0,0,-5.73
20230129:0210,0,0,-6.45
20230129:0310,0,0,-6.93
20230129:0410,0,0,-7.44
20230129:0510,0,0,-7.9
20230129:0610,0,0,-7.16
20230129:0710,0.96,1.72,-6.68
20230129:0810,41.44,9.17,-5.48
20230129:0910,97.05,15.17,-3.35
20230129:1010,93.12,19.25,-1.92
20230129:1110,119.56,21.05,-1.41
20230129:1210,90.18,20.35,-0.79
20230129:1310,65.68,17.23,-0.53
20230129:1410,45.29,12.03,-0.35
20230129:1510,13.49,5.16,-0.54
20230129:1610,0,0,-1.26
20230129:1710,0,0,-1.8
20230129:1810,0,0,-2.15
20230129:1910,0,0,-2.92
20230129:2010,0,0,-3.03
20230129:2110,0,0,-3.16
20230129:2210,0,0,-2.98
20230129:2310,0,0,-2.74
20230130:0010,0,0,-2.57
20230130:0110,0,0,-2.21
20230130:0210,0,0,-1.69
20230130:0310,0,0,-1.18
20230130:0410,0,0,-0.63
20230130:0510,0,0,-0.17
20230130:0610,0,0,0.41
20230130:0710,0.96,1.91,0.6
20230130:0810,62.63,9.39,1.07
20230130:0910,77.44,15.4,1.71
20230130:1010,63.72,19.51,2.15
20230130:1110,54.89,21.32,2.82
20230130:1210,30.39,20.62,3.13
20230130:1310,131.85,17.51,3.29
20230130:1410,87.69,12.29,3.64
20230130:1510,32.76,5.41,3.03
20230130:1610,0,0,2.76
20230130:1710,0,0,2.7
20230130:1810,0,0,2.46
20230130:1910,0,0,2.38
20230130:2010,0,0,2.38
20230130:2110,0,0,2.07
20230130:2210,0,0,1.84
20230130:2310,0,0,1.69
20230131:0010,0,0,1.53
20230131:0110,0,0,1.22
20230131:0210,0,0,1.11
20230131:0310,0,0,1.04
20230131:0410,0,0,0.96
20230131:0510,0,0,1.02
20230131:0610,0,0,1.19
20230131:0710,4.82,2.12,1.42
20230131:0810,68.42,9.61,1.46
20230131:0910,115.74,15.65,1.82
20230131:1010,112.69,19.77,2.28
20230131:1110,90.18,21.59,2.65
20230131:1210,35.29,20.9,2.82
20230131:1310,42.15,17.78,2.96
20230131:1410,21.2,12.56,2.69
20230131:1510,21.2,5.67,2.72
20230131:1610,0,0,2.62
20230131:1710,0,0,2.84
20230131:1810,0,0,3.02
20230131:1910,0,0,2.94
20230131:2010,0,0,3.24
20230131:2110,0,0,3.45
20230131:2210,0,0,3.57
20230131:2310,0,0,3.3
20230201:0010,0,0,3.04
20230201:0110,0,0,3.05
20230201:0210,0,0,2.86
20230201:0310,0,0,2.71
20230201:0410,0,0,2.87
20230201:0510,0,0,2.92
20230201:0610,0,0,2.88
20230201:0710,5.78,2.33,2.54
20230201:0810,70.34,9.84,2.34
20230201:0910,59.8,15.9,2.69
20230201:1010,124.36,20.04,3.3
20230201:1110,137.2,21.87,3.95
20230201:1210,160.34,21.19,4.38
20230201:1310,64.7,18.06,5.05
20230201:1410,79.02,12.83,4.69
20230201:1510,5.78,5.93,3.58
20230201:1610,0,0,2.92
20230201:1710,0,0,2.67
20230201:1810,0,0,2.71
20230201:1910,0,0,2.48
20230201:2010,0,0,2.54
20230201:2110,0,0,2.6
20230201:2210,0,0,2.32
20230201:2310,0,0,2.44
20230202:0010,0,0,2.18
20230202:0110,0,0,2.17
20230202:0210,0,0,2.2
20230202:0310,0,0,2.13
20230202:0410,0,0,2.21
20230202:0510,0,0,2.23
20230202:0610,0,0,2.43
20230202:0710,2.89,2.55,2.61
20230202:0810,69.38,10.07,2.78
20230202:0910,109.56,16.15,3.29
20230202:1010,161.34,20.31,3.7
20230202:1110,157.52,22.16,3.94
20230202:1210,164.02,21.48,4.15
20230202:1310,68.19,18.35,4.31
20230202:1410,98.29,13.11,4.1
20230202:1510,38.54,6.2,3.65
20230202:1610,0,0,3
20230202:1710,0,0,2.6
20230202:1810,0,0,2.41
20230202:1910,0,0,2.09
20230202:2010,0,0,1.94
20230202:2110,0,0,1.83
20230202:2210,0,0,1.8
20230202:2310,0,0,1.95
20230203:0010,0,0,2.41
20230203:0110,0,0,3.42
20230203:0210,0,0,4.38
20230203:0310,0,0,4.98
20230203:0410,0,0,5.21
20230203:0510,0,0,5.29
20230203:0610,0,0,5.37
20230203:0710,2.89,2.77,5.57
20230203:0810,39.51,10.31,5.59
20230203:0910,45.09,16.41,5.59
20230203:1010,57.83,20.59,5.73
20230203:1110,64.7,22.45,5.82
20230203:1210,50.97,21.77,6.07
20230203:1310,72.54,18.64,6.14
20230203:1410,60.71,13.38,6.37
20230203:1510,35.65,6.46,5.84
20230203:1610,0,0,5.39
20230203:1710,0,0,5.08
20230203:1810,0,0,4.98
20230203:1910,0,0,4.55
20230203:2010,0,0,4.21
20230203:2110,0,0,3.9
20230203:2210,0,0,3.93
20230203:2310,0,0,3.94
20230204:0010,0,0,3.87
20230204:0110,0,0,3.27
20230204:0210,0,0,2.23
20230204:0310,0,0,1.36
20230204:0410,0,0,0.83
20230204:0510,0,0,0.16
20230204:0610,0,0,-0.27
20230204:0710,11.56,3,-0.5
20230204:0810,45.29,10.56,-0.35
20230204:0910,112.93,16.68,0.38
20230204:1010,160.74,20.87,1.13
20230204:1110,186.01,22.74,1.74
20230204:1210,174.61,22.07,2.36
20230204:1310,145.46,18.93,2.52
20230204:1410,102.14,13.67,2.52
20230204:1510,32.76,6.73,2.12
20230204:1610,0,0,1.37
20230204:1710,0,0,0.53
20230204:1810,0,0,-0.1
20230204:1910,0,0,-0.75
20230204:2010,0,0,-1.28
20230204:2110,0,0,-1.57
20230204:2210,0,0,-1.72
20230204:2310,0,0,-1.91
20230205:0010,0,0,-1.8
