Time,solar_irradiance,temp,hour_sun
20230105:0810,33.73,6.97,7.47
20230105:0910,51.07,12.19,7.63
20230105:1010,78.05,15.44,7.67
20230105:1110,81.91,16.43,7.78
20230105:1210,99.25,15.05,7.61
20230105:1310,78.05,11.45,7.17
20230105:1410,36.62,5.94,7.13
20230105:1510,0,0,6.91
20230105:1610,0,0,6.36
20230105:1710,0,0,6.09
20230105:1810,0,0,5.81
20230105:1910,0,0,5.69
20230105:2010,0,0,5.73
20230105:2110,0,0,5.45
20230105:2210,0,0,5.38
20230105:2310,0,0,4.92
20230106:0010,0,0,4.88
20230106:0110,0,0,4.69
20230106:0210,0,0,4.78
20230106:0310,0,0,4.66
20230106:0410,0,0,4.75
20230106:0510,0,0,4.92
20230106:0610,0,0,5.22
20230106:0710,0,0,5.14
20230106:0810,22.16,7.03,5.52
20230106:0910,92.51,12.27,6.14
20230106:1010,50.11,15.54,6.83
20230106:1110,48.18,16.54,7.52
20230106:1210,102.14,15.18,7.9
20230106:1310,86.72,11.6,8.25
20230106:1410,6.75,6.09,8.5
20230106:1510,0,0,8.3
20230106:1610,0,0,8.12
20230106:1710,0,0,8
20230106:1810,0,0,7.66
20230106:1910,0,0,7.91
20230106:2010,0,0,7.6
20230106:2110,0,0,7.28
20230106:2210,0,0,7.11
20230106:2310,0,0,6.65
20230107:0010,0,0,6.12
20230107:0110,0,0,5.94
20230107:0210,0,0,5.89
20230107:0310,0,0,5.55
20230107:0410,0,0,5.73
20230107:0510,0,0,5.85
20230107:0610,0,0,6.13
20230107:0710,0,0,5.78
20230107:0810,46.25,7.1,5.96
20230107:0910,94.43,12.36,6.45
20230107:1010,122.38,15.65,7.1
20230107:1110,113.71,16.67,7.82
20230107:1210,73.23,15.32,8.29
20230107:1310,53.96,11.74,8.36
20230107:1410,41.44,6.25,7.87
20230107:1510,0,0,6.83
20230107:1610,0,0,5.88
20230107:1710,0,0,5.35
20230107:1810,0,0,5.14
20230107:1910,0,0,4.89
20230107:2010,0,0,4.78
20230107:2110,0,0,4.53
20230107:2210,0,0,4.4
20230107:2310,0,0,4.09
20230108:0010,0,0,3.85
20230108:0110,0,0,3.57
20230108:0210,0,0,3.27
20230108:0310,0,0,3.08
20230108:0410,0,0,2.92
20230108:0510,0,0,2.87
20230108:0610,0,0,2.83
20230108:0710,0,0,2.96
20230108:0810,49.14,7.18,3.21
20230108:0910,90.58,12.45,3.66
20230108:1010,90.58,15.76,4.28
20230108:1110,112.74,16.8,4.87
20230108:1210,55.89,15.47,5.28
20230108:1310,87.69,11.9,5.41
20230108:1410,33.73,6.41,5.4
20230108:1510,0,0,4.94
20230108:1610,0,0,4.5
20230108:1710,0,0,4.37
20230108:1810,0,0,4.29
20230108:1910,0,0,3.55
20230108:2010,0,0,3.02
20230108:2110,0,0,2.47
20230108:2210,0,0,2.21
20230108:2310,0,0,2.12
20230109:0010,0,0,2.24
20230109:0110,0,0,2.44
20230109:0210,0,0,2.56
20230109:0310,0,0,2.64
20230109:0410,0,0,2.82
20230109:0510,0,0,2.95
20230109:0610,0,0,3.02
20230109:0710,0,0,2.74
20230109:0810,41.44,7.26,2.86
20230109:0910,63.6,12.55,3.03
20230109:1010,97.32,15.88,3.69
20230109:1110,84.8,16.94,4.52
20230109:1210,116.6,15.62,4.83
20230109:1310,89.62,12.06,5.05
20230109:1410,38.54,6.57,5.31
20230109:1510,0,0,5.05
20230109:1610,0,0,4.4
20230109:1710,0,0,3.42
20230109:1810,0,0,2.38
20230109:1910,0,0,1.67
20230109:2010,0,0,1.02
20230109:2110,0,0,0.42
20230109:2210,0,0,0.12
20230109:2310,0,0,0.73
20230110:0010,0,0,1.82
20230110:0110,0,0,2.8
20230110:0210,0,0,3.12
20230110:0310,0,0,3.31
20230110:0410,0,0,3.42
20230110:0510,0,0,3.58
20230110:0610,0,0,3.56
20230110:0710,0,0,3.36
20230110:0810,51.07,7.35,3.43
20230110:0910,90.58,12.66,3.53
20230110:1010,71.31,16.01,3.68
20230110:1110,126.23,17.09,3.8
20230110:1210,45.29,15.78,4.07
20230110:1310,92.51,12.23,4.37
20230110:1410,40.47,6.74,4.24
20230110:1510,0,0,3.98
20230110:1610,0,0,3.19
20230110:1710,0,0,2.44
20230110:1810,0,0,1.52
20230110:1910,0,0,0.41
20230110:2010,0,0,-0.93
20230110:2110,0,0,-1.39
20230110:2210,0,0,-1.45
20230110:2310,0,0,-1.37
20230111:0010,0,0,-0.96
20230111:0110,0,0,-0.8
20230111:0210,0,0,-0.68
20230111:0310,0,0,-0.55
20230111:0410,0,0,-0.38
20230111:0510,0,0,-0.17
20230111:0610,0,0,0.5
20230111:0710,0,0,1.52
20230111:0810,49.14,7.45,2.02
20230111:0910,60.71,12.78,2.56
20230111:1010,64.56,16.15,3.19
20230111:1110,47.22,17.24,3.69
20230111:1210,77.09,15.95,4.34
20230111:1310,48.18,12.4,4.76
20230111:1410,9.64,6.92,5.02
20230111:1510,0,0,5.16
20230111:1610,0,0,5.29
20230111:1710,0,0,5.26
20230111:1810,0,0,5.48
20230111:1910,0,0,5.18
20230111:2010,0,0,5.33
20230111:2110,0,0,5.44
20230111:2210,0,0,5.22
20230111:2310,0,0,5
20230112:0010,0,0,4.47
20230112:0110,0,0,3.85
20230112:0210,0,0,3.49
20230112:0310,0,0,3.06
20230112:0410,0,0,3.12
20230112:0510,0,0,3.49
20230112:0610,0,0,3.86
20230112:0710,0,0,3.17
20230112:0810,50.11,7.55,3.68
20230112:0910,98.29,12.9,4.72
20230112:1010,78.05,16.29,5.81
20230112:1110,66.49,17.4,6.41
20230112:1210,126.23,16.12,6.82
20230112:1310,79.02,12.58,6.66
20230112:1410,44.33,7.1,6.14
20230112:1510,0,0,5.81
20230112:1610,0,0,5.84
20230112:1710,0,0,5.98
20230112:1810,0,0,6.11
20230112:1910,0,0,6.64
20230112:2010,0,0,6.77
20230112:2110,0,0,6.84
20230112:2210,0,0,6.89
20230112:2310,0,0,6.91
20230113:0010,0,0,6.91
20230113:0110,0,0,6.96
20230113:0210,0,0,6.95
20230113:0310,0,0,6.91
20230113:0410,0,0,6.86
20230113:0510,0,0,6.83
20230113:0610,0,0,6.84
20230113:0710,0,0,7.24
20230113:0810,49.14,7.66,7.36
20230113:0910,99.25,13.03,7.69
20230113:1010,127.2,16.44,7.99
20230113:1110,43.36,17.57,8.5
20230113:1210,56.85,16.3,8.83
20230113:1310,22.16,12.77,8.42
20230113:1410,43.36,7.29,7.99
20230113:1510,0,0,7.28
20230113:1610,0,0,6.45
20230113:1710,0,0,5.4
20230113:1810,0,0,4.9
20230113:1910,0,0,4.75
20230113:2010,0,0,4.17
20230113:2110,0,0,3.86
20230113:2210,0,0,3.84
20230113:2310,0,0,3.64
20230114:0010,0,0,3.96
20230114:0110,0,0,4.08
20230114:0210,0,0,4.15
20230114:0310,0,0,3.98
20230114:0410,0,0,3.97
20230114:0510,0,0,3.93
20230114:0610,0,0,3.89
20230114:0710,0,0,3.03
20230114:0810,40.47,7.78,3.44
20230114:0910,55.89,13.17,4.21
20230114:1010,64.56,16.6,5.07
20230114:1110,91.54,17.74,5.59
20230114:1210,125.27,16.49,5.7
20230114:1310,98.29,12.96,5.91
20230114:1410,51.07,7.48,5.8
20230114:1510,0,0,5.57
20230114:1610,0,0,5.23
20230114:1710,0,0,5.2
20230114:1810,0,0,5.19
20230114:1910,0,0,5.61
20230114:2010,0,0,5.72
20230114:2110,0,0,6.11
20230114:2210,0,0,6.08
20230114:2310,0,0,5.77
20230115:0010,0,0,5.7
20230115:0110,0,0,5.94
20230115:0210,0,0,6.4
20230115:0310,0,0,6.84
20230115:0410,0,0,6.91
20230115:0510,0,0,6.78
20230115:0610,0,0,6.57
20230115:0710,0,0,6.8
20230115:0810,26.98,7.9,6.98
20230115:0910,55.89,13.31,7.29
20230115:1010,54.93,16.76,7.37
20230115:1110,71.31,17.92,6.84
20230115:1210,40.47,16.68,5.91
20230115:1310,47.22,13.16,5.44
20230115:1410,36.62,7.68,5.2
20230115:1510,0,0,5.05
20230115:1610,0,0,4.67
20230115:1710,0,0,4.09
20230115:1810,0,0,3.54
20230115:1910,0,0,2.76
20230115:2010,0,0,2.04
20230115:2110,0,0,1.48
20230115:2210,0,0,1.04
20230115:2310,0,0,0.81
20230116:0010,0,0,0.63
20230116:0110,0,0,0.62
20230116:0210,0,0,0.61
20230116:0310,0,0,0.31
20230116:0410,0,0,-0.02
20230116:0510,0,0,-0.21
20230116:0610,0,0,-0.45
20230116:0710,0,0,-0.05
20230116:0810,39.51,8.03,0.16
20230116:0910,53,13.47,1.27
20230116:1010,59.74,16.93,2.53
20230116:1110,34.38,18.11,3.55
20230116:1210,58.78,16.88,4.26
20230116:1310,50.11,13.36,4.59
20230116:1410,39.51,7.89,4.33
20230116:1510,0,0,3.43
20230116:1610,0,0,2.49
20230116:1710,0,0,1.91
20230116:1810,0,0,1.49
20230116:1910,0,0,1.43
20230116:2010,0,0,1.25
20230116:2110,0,0,1.1
20230116:2210,0,0,1.21
20230116:2310,0,0,1.33
20230117:0010,0,0,1.45
20230117:0110,0,0,1.37
20230117:0210,0,0,1.83
20230117:0310,0,0,2.22
20230117:0410,0,0,2.6
20230117:0510,0,0,2.65
20230117:0610,0,0,1.98
20230117:0710,0,0,1.77
20230117:0810,54.93,8.17,1.65
20230117:0910,98.29,13.62,2.04
20230117:1010,136.83,17.11,2.84
20230117:1110,135,18.3,3.36
20230117:1210,65.53,17.08,3.44
20230117:1310,53,13.57,3.37
20230117:1410,48.18,8.09,3.05
20230117:1510,0,0,2.12
20230117:1610,0,0,0.71
20230117:1710,0,0,-0.79
20230117:1810,0,0,-2.26
20230117:1910,0,0,-2.64
20230117:2010,0,0,-2.88
20230117:2110,0,0,-2.81
20230117:2210,0,0,-1.55
20230117:2310,0,0,-1.28
20230118:0010,0,0,-1.16
20230118:0110,0,0,-1.32
20230118:0210,0,0,-1.3
20230118:0310,0,0,-1.45
20230118:0410,0,0,-1.03
20230118:0510,0,0,-0.32
20230118:0610,0,0,-0.12
20230118:0710,0,0,-0.53
20230118:0810,41.44,8.31,-0.29
20230118:0910,92.51,13.79,0.25
20230118:1010,104.07,17.29,0.34
20230118:1110,88.22,18.5,0.79
20230118:1210,76.13,17.29,1.29
20230118:1310,38.54,13.78,1.43
20230118:1410,33.73,8.31,0.97
20230118:1510,0,0,0.43
20230118:1610,0,0,0.14
20230118:1710,0,0,-0.35
20230118:1810,0,0,-0.43
20230118:1910,0,0,-1.56
20230118:2010,0,0,-2.09
20230118:2110,0,0,-2.25
20230118:2210,0,0,-1.79
20230118:2310,0,0,-1.51
20230119:0010,0,0,-1.38
20230119:0110,0,0,-1.49
20230119:0210,0,0,-1.81
20230119:0310,0,0,-2.73
20230119:0410,0,0,-3.34
20230119:0510,0,0,-2.99
20230119:0610,0,0,-3.39
20230119:0710,0,0,-3.53
20230119:0810,62.63,8.47,-3.47
20230119:0910,110.82,13.96,-2.37
20230119:1010,135.18,17.48,-1.71
20230119:1110,145.95,18.71,-4.46
20230119:1210,142.61,17.51,-3.76
20230119:1310,109.85,14,-3.01
20230119:1410,60.71,8.53,-3.58
20230119:1510,0,0,-5.31
20230119:1610,0,0,-6.82
20230119:1710,0,0,-5.44
20230119:1810,0,0,-4.38
20230119:1910,0,0,-7.07
20230119:2010,0,0,-6.02
20230119:2110,0,0,-5.64
20230119:2210,0,0,-5.72
20230119:2310,0,0,-5.67
20230120:0010,0,0,-5.25
20230120:0110,0,0,-3.76
20230120:0210,0,0,-3.34
20230120:0310,0,0,-2.99
20230120:0410,0,0,-2.81
20230120:0510,0,0,-2.39
20230120:0610,0,0,-2.1
20230120:0710,0.96,1.56,-2.35
20230120:0810,31.8,8.62,-2.38
20230120:0910,31.8,14.14,-1.95
20230120:1010,97.04,17.68,-2.34
20230120:1110,99.99,18.92,-0.66
20230120:1210,65.68,17.73,-0.38
20230120:1310,43.36,14.23,-0.47
20230120:1410,28.91,8.75,-0.64
20230120:1510,0.96,1.71,-0.89
20230120:1610,0,0,-1.34
20230120:1710,0,0,-1.45
20230120:1810,0,0,-1.58
20230120:1910,0,0,-1.86
20230120:2010,0,0,-1.87
20230120:2110,0,0,-2
20230120:2210,0,0,-2.25
20230120:2310,0,0,-2.5
20230121:0010,0,0,-2.6
20230121:0110,0,0,-2.79
20230121:0210,0,0,-2.97
20230121:0310,0,0,-3.05
20230121:0410,0,0,-3.01
20230121:0510,0,0,-3.01
20230121:0610,0,0,-3.01
20230121:0710,0.96,1.7,-3.49
20230121:0810,31.8,8.79,-3.34
20230121:0910,31.8,14.32,-2.97
20230121:1010,32.35,17.89,-2.53
20230121:1110,64.7,19.14,-2.11
20230121:1210,75.48,17.96,-1.75
20230121:1310,34.69,14.46,-1.47
20230121:1410,52.03,8.98,-1.43
20230121:1510,1.93,1.93,-1.6
20230121:1610,0,0,-1.77
20230121:1710,0,0,-1.88
20230121:1810,0,0,-2.07
20230121:1910,0,0,-2.1
20230121:2010,0,0,-2.22
20230121:2110,0,0,-2.31
20230121:2210,0,0,-2.3
20230121:2310,0,0,-2.29
20230122:0010,0,0,-2.45
20230122:0110,0,0,-2.48
20230122:0210,0,0,-3.01
20230122:0310,0,0,-3.55
20230122:0410,0,0,-3.6
20230122:0510,0,0,-3.6
20230122:0610,0,0,-3.29
20230122:0710,1.93,1.86,-2.89
20230122:0810,64.56,8.96,-2.47
20230122:0910,68.42,14.51,-1.7
20230122:1010,26.47,18.1,-1.23
20230122:1110,48.03,19.37,-0.71
20230122:1210,103.73,18.19,-0.42
20230122:1310,32.76,14.69,-0.29
20230122:1410,11.56,9.21,-0.32
20230122:1510,0.96,2.16,-0.44
20230122:1610,0,0,-0.74
20230122:1710,0,0,-0.93
20230122:1810,0,0,-1.21
20230122:1910,0,0,-1.41
20230122:2010,0,0,-1.58
20230122:2110,0,0,-1.44
20230122:2210,0,0,-1.21
20230122:2310,0,0,-1.92
20230123:0010,0,0,-2.25
20230123:0110,0,0,-2.6
20230123:0210,0,0,-2.24
20230123:0310,0,0,-2.41
20230123:0410,0,0,-2.04
20230123:0510,0,0,-1.6
20230123:0610,0,0,-1.28
20230123:0710,2.89,2.01,-1.41
20230123:0810,42.4,9.14,-1.06
20230123:0910,88.65,14.71,-0.6
20230123:1010,76.46,18.31,-0.08
20230123:1110,78.42,19.6,0.45
20230123:1210,58.81,18.43,0.55
20230123:1310,38.54,14.94,0.51
20230123:1410,58.78,9.44,0.36
20230123:1510,1.93,2.39,0.04
20230123:1610,0,0,-0.21
20230123:1710,0,0,-0.39
20230123:1810,0,0,-0.48
20230123:1910,0,0,-0.97
20230123:2010,0,0,-0.88
20230123:2110,0,0,-1.01
20230123:2210,0,0,-1.09
20230123:2310,0,0,-1.55
20230124:0010,0,0,-1.59
20230124:0110,0,0,-1.52
20230124:0210,0,0,-1.38
20230124:0310,0,0,-1.25
20230124:0410,0,0,-1.12
20230124:0510,0,0,-1.18
20230124:0610,0,0,-1.08
20230124:0710,1.93,2.18,-1.06
20230124:0810,50.11,9.32,-0.69
20230124:0910,72.27,14.92,-0.1
20230124:1010,72.54,18.54,0.52
20230124:1110,68.62,19.84,0.95
20230124:1210,57.83,18.68,1.2
20230124:1310,47.22,15.18,1.48
20230124:1410,44.33,9.68,1.2
20230124:1510,1.93,2.62,0.73
20230124:1610,0,0,0.4
20230124:1710,0,0,0.14
20230124:1810,0,0,-0.08
20230124:1910,0,0,-0.47
20230124:2010,0,0,-0.96
20230124:2110,0,0,-1.55
20230124:2210,0,0,-1.85
20230124:2310,0,0,-1.86
20230125:0010,0,0,-1.69
20230125:0110,0,0,-1.59
20230125:0210,0,0,-1.39
20230125:0310,0,0,-1.59
20230125:0410,0,0,-1.26
20230125:0510,0,0,-0.71
20230125:0610,0,0,-0.83
20230125:0710,1.93,2.35,-0.38
20230125:0810,47.22,9.51,-0.44
20230125:0910,75.16,15.13,-0.14
20230125:1010,115.39,18.77,0.61
20230125:1110,62.74,20.08,1.21
20230125:1210,58.81,18.93,1.62
20230125:1310,26.02,15.43,1.69
20230125:1410,26.02,9.93,1.66
20230125:1510,1.93,2.86,1.47
20230125:1610,0,0,0.96
20230125:1710,0,0,0.42
20230125:1810,0,0,-0.3
20230125:1910,0,0,-0.69
20230125:2010,0,0,-0.51
20230125:2110,0,0,-0.9
20230125:2210,0,0,-1.35
20230125:2310,0,0,-1.29
20230126:0010,0,0,-1.16
20230126:0110,0,0,-0.95
20230126:0210,0,0,-0.99
20230126:0310,0,0,-1.07
20230126:0410,0,0,-1.1
20230126:0510,0,0,-1.19
20230126:0610,0,0,-1.45
20230126:0710,7.71,2.53,-2.14
20230126:0810,60.71,9.71,-1.77
20230126:0910,57.82,15.34,-1.44
20230126:1010,38.23,19,-1.15
20230126:1110,30.39,20.33,-0.93
20230126:1210,30.39,19.18,-0.8
20230126:1310,44.33,15.68,-0.69
20230126:1410,44.33,10.18,-0.67
20230126:1510,3.85,3.1,-0.77
20230126:1610,0,0,-1.06
20230126:1710,0,0,-1.24
20230126:1810,0,0,-1.42
20230126:1910,0,0,-1.67
20230126:2010,0,0,-1.84
20230126:2110,0,0,-1.95
20230126:2210,0,0,-2.15
20230126:2310,0,0,-2.23
20230127:0010,0,0,-2.31
20230127:0110,0,0,-2.33
20230127:0210,0,0,-2.35
20230127:0310,0,0,-2.47
20230127:0410,0,0,-2.56
20230127:0510,0,0,-2.75
20230127:0610,0,0,-2.78
20230127:0710,3.85,2.71,-2.81
20230127:0810,12.53,9.91,-2.67
20230127:0910,72.54,15.57,-2.36
20230127:1010,39.21,19.24,-2
20230127:1110,49.01,20.58,-1.69
20230127:1210,40.19,19.44,-1.45
20230127:1310,33.73,15.94,-1.38
20230127:1410,27.94,10.43,-1.33
20230127:1510,8.67,3.34,-1.41
20230127:1610,0,0,-1.52
20230127:1710,0,0,-1.47
20230127:1810,0,0,-1.46
20230127:1910,0,0,-1.52
20230127:2010,0,0,-1.51
20230127:2110,0,0,-1.49
20230127:2210,0,0,-1.57
20230127:2310,0,0,-1.66
20230128:0010,0,0,-1.68
20230128:0110,0,0,-1.79
20230128:0210,0,0,-1.95
20230128:0310,0,0,-2.22
20230128:0410,0,0,-2.46
20230128:0510,0,0,-2.74
20230128:0610,0,0,-2.98
20230128:0710,4.82,2.9,-3.04
20230128:0810,53.96,10.12,-3.1
20230128:0910,61.76,15.8,-3.01
20230128:1010,55.87,19.49,-2.7
20230128:1110,56.85,20.85,-2.47
20230128:1210,61.76,19.71,-2.5
20230128:1310,47.05,16.21,-2.58
20230128:1410,28.91,10.69,-2.74
20230128:1510,3.85,3.59,-2.99
20230128:1610,0,0,-3.42
20230128:1710,0,0,-3.97
20230128:1810,0,0,-4.42
20230128:1910,0,0,-4.99
20230128:2010,0,0,-5.45
20230128:2110,0,0,-5.8
20230128:2210,0,0,-5.39
20230128:2310,0,0,-5.41
20230129:0010,0,0,-5.67
20230129:0110,0,0,-5.31
20230129:0210,0,0,-6.24
20230129:0310,0,0,-6.79
20230129:0410,0,0,-7.34
20230129:0510,0,0,-7.78
20230129:0610,0,0,-8.12
20230129:0710,2.89,3.1,-7.98
20230129:0810,53.96,10.33,-7.91
20230129:0910,38.23,16.03,-6.82
20230129:1010,64.7,19.74,-3.66
20230129:1110,104.89,21.11,-2.45
20230129:1210,146.67,19.98,-1.97
20230129:1310,100.57,16.48,-1.61
20230129:1410,69.38,10.95,-1.42
20230129:1510,4.82,3.84,-1.43
20230129:1610,0,0,-1.64
20230129:1710,0,0,-1.8
20230129:1810,0,0,-1.82
20230129:1910,0,0,-2.87
20230129:2010,0,0,-3.54
20230129:2110,0,0,-4.11
20230129:2210,0,0,-4.65
20230129:2310,0,0,-4.37
20230130:0010,0,0,-4.19
20230130:0110,0,0,-4.16
20230130:0210,0,0,-4.11
20230130:0310,0,0,-3.47
20230130:0410,0,0,-2.85
20230130:0510,0,0,-2.19
20230130:0610,0,0,-1.78
20230130:0710,6.75,3.3,-1.01
20230130:0810,65.53,10.55,-0.14
20230130:0910,40.19,16.27,0.62
20230130:1010,52.93,20,0.99
20230130:1110,169.1,21.38,1.76
20230130:1210,161.14,20.25,2.05
20230130:1310,85.28,16.75,2.02
20230130:1410,35.65,11.21,2.32
20230130:1510,12.53,4.09,2.06
20230130:1610,0,0,1.65
20230130:1710,0,0,1.82
20230130:1810,0,0,1.59
20230130:1910,0,0,1.21
20230130:2010,0,0,1.37
20230130:2110,0,0,1.39
20230130:2210,0,0,1.08
20230130:2310,0,0,0.91
20230131:0010,0,0,0.72
20230131:0110,0,0,0.54
20230131:0210,0,0,0.43
20230131:0310,0,0,0.17
20230131:0410,0,0,0.08
20230131:0510,0,0,0.04
20230131:0610,0,0,-0.01
20230131:0710,2.89,3.51,0.19
20230131:0810,33.73,10.78,0.5
20230131:0910,111.83,16.52,0.84
20230131:1010,120.53,20.27,1.19
20230131:1110,161,21.66,1.56
20230131:1210,75.48,20.54,2.1
20230131:1310,49.01,17.02,1.95
20230131:1410,34.69,11.48,1.91
20230131:1510,13.49,4.35,1.58
20230131:1610,0,0,1.33
20230131:1710,0,0,1.35
20230131:1810,0,0,1.65
20230131:1910,0,0,2.02
20230131:2010,0,0,2.33
20230131:2110,0,0,2.5
20230131:2210,0,0,2.51
20230131:2310,0,0,2.45
20230201:0010,0,0,2.02
20230201:0110,0,0,1.63
20230201:0210,0,0,1.61
20230201:0310,0,0,1.65
20230201:0410,0,0,1.57
20230201:0510,0,0,1.54
20230201:0610,0,0,1.69
20230201:0710,12.53,3.72,1.55
20230201:0810,72.27,11.01,1.72
20230201:0910,128.33,16.77,1.64
20230201:1010,117.61,20.54,1.65
20230201:1110,175.29,21.94,1.71
20230201:1210,132.21,20.82,1.47
20230201:1310,24.51,17.3,2.03
20230201:1410,53.96,11.75,2.67
20230201:1510,16.38,4.6,2.55
20230201:1610,0,0,1.94
20230201:1710,0,0,1.34
20230201:1810,0,0,0.87
20230201:1910,0,0,1.91
20230201:2010,0,0,1.73
20230201:2110,0,0,1.76
20230201:2210,0,0,1.52
20230201:2310,0,0,1.42
20230202:0010,0,0,1.29
20230202:0110,0,0,1.3
20230202:0210,0,0,1.38
20230202:0310,0,0,1.54
20230202:0410,0,0,1.25
20230202:0510,0,0,1.22
20230202:0610,0,0,1.14
20230202:0710,18.31,3.94,1.31
20230202:0810,80.94,11.25,1.36
20230202:0910,103.68,17.03,1.66
20230202:1010,165.28,20.81,2.31
20230202:1110,179.6,22.23,2.5
20230202:1210,152.31,21.11,2.62
20230202:1310,25.49,17.59,2.44
20230202:1410,67.45,12.02,2.31
20230202:1510,23.13,4.87,1.84
20230202:1610,0,0,1.41
20230202:1710,0,0,1.29
20230202:1810,0,0,0.95
20230202:1910,0,0,1.01
20230202:2010,0,0,0.31
20230202:2110,0,0,-0.28
20230202:2210,0,0,-0.81
20230202:2310,0,0,-1.28
20230203:0010,0,0,-1.16
20230203:0110,0,0,-0.32
20230203:0210,0,0,0.55
20230203:0310,0,0,0.61
20230203:0410,0,0,0.67
20230203:0510,0,0,0.83
20230203:0610,0,0,1.71
20230203:0710,7.71,4.17,2.73
20230203:0810,27.94,11.49,3.73
20230203:0910,42.15,17.29,4.11
20230203:1010,51.95,21.1,4.37
20230203:1110,71.56,22.52,4.46
20230203:1210,98.02,21.4,4.74
20230203:1310,133.22,17.87,4.8
20230203:1410,42.4,12.3,4.94
20230203:1510,25.05,5.13,3.95
20230203:1610,0,0,3.64
20230203:1710,0,0,3.38
20230203:1810,0,0,3.23
20230203:1910,0,0,3.36
20230203:2010,0,0,3.1
20230203:2110,0,0,2.93
20230203:2210,0,0,2.71
20230203:2310,0,0,2.6
20230204:0010,0,0,2.1
20230204:0110,0,0,1.03
20230204:0210,0,0,0
20230204:0310,0,0,-0.83
20230204:0410,0,0,-1.21
20230204:0510,0,0,-1.75
20230204:0610,0,0,-2.12
20230204:0710,26.98,4.4,-1.92
20230204:0810,88.65,11.74,-1.75
20230204:0910,124.57,17.56,-1.31
20230204:1010,172.92,21.38,-0.59
20230204:1110,139.27,22.82,0
20230204:1210,37.25,21.7,0.44
20230204:1310,141.69,18.16,0.67
20230204:1410,49.14,12.57,0.41
20230204:1510,27.94,5.4,-0.04
20230204:1610,0,0,-0.96
20230204:1710,0,0,-1.61
20230204:1810,0,0,-1.87
20230204:1910,0,0,-1.92
20230204:2010,0,0,-2.39
20230204:2110,0,0,-2.85
